개방자치단체코드,관리번호,인허가일자,인허가취소일자,영업상태명,폐업일자,휴업시작일자,휴업종료일자,재개업일자,소재지면적,소재지우편번호,도로명우편번호,사업장명,데이터갱신구분,권리주체일련번호,데이터갱신시점,도로명주소,상세업무구분명,상세영업상태명,상세영업상태코드,영업상태코드,전화번호,좌표정보(X),좌표정보(Y),지번주소,최종수정시점
3220000,322000004920240001,2024-01-08,,폐업,2024-03-27,,,,0,,06117,에르멍스,I,000,2026-01-13 18:06:37,"서울특별시 강남구 논현로 ***, ***호 (논현동)",,폐업,0002,03,,202765.41           ,445373.12           ,서울특별시 강남구 논현동 ***-* ,2024-03-27 16:13:08
3220000,322000004920240007,2024-03-21,,폐업,2024-11-30,,,,0,,06223,21그램케어센터 역삼점,I,L00,2026-01-13 18:06:37,"서울특별시 강남구 테헤란로**길 **, 제이유** 지하*층 (역삼동)",,폐업,0002,03,0216601241,203513.056527732    ,444190.759644782    ,서울특별시 강남구 역삼동 ***-** 제이유** ,2024-12-19 21:56:58
3220000,322000004920180007,2018-04-02,,폐업,2022-10-04,,,,0,,06335,미라클펫살롱,I,000,2026-01-13 18:06:36,"서울특별시 강남구 개포로***길 *, *층 ***호 (개포동, 대치아파트)",,폐업,0002,03,34127942,206581.787067095    ,443555.991242524    ,서울특별시 강남구 개포동 ** 대치*단지상가 *층 ***호,2022-10-04 17:34:49
3220000,322000004920180009,2018-04-17,,폐업,2020-03-05,,,,0,,06059,스타치스,I,000,2026-01-13 18:06:36,서울특별시 강남구 학동로**길 ** (논현동),,폐업,0002,03,,203324.042656609    ,446251.591403877    ,서울특별시 강남구 논현동 ***-* ,2022-04-28 18:10:40
3220000,322000004920180023,2018-05-24,,폐업,2020-05-31,,,,0,,06139,사랑해줄개,I,000,2026-01-13 18:06:36,"서울특별시 강남구 테헤란로**길 **, 태광 (역삼동)",,폐업,0002,03,,203334.934711306    ,444707.006569648    ,서울특별시 강남구 역삼동 *** 태광 ,2022-04-28 18:10:40
3220000,322000004920180034,2018-06-18,,폐업,2019-12-11,,,,0,,06064,그레이스펫,I,000,2026-01-13 18:06:36,"서울특별시 강남구 선릉로***길 **-**, *층 (청담동)",,폐업,0002,03,025450014,203655.61254552     ,446697.518606482    ,서울특별시 강남구 청담동 **-** *층 ,2022-04-28 18:10:40
3220000,322000004920180040,2018-07-05,,폐업,2023-04-11,,,,0,,06118,오드리애견미용실,I,000,2026-01-13 18:06:36,"서울특별시 강남구 강남대로***길 **, *층층 (논현동)",,폐업,0002,03,0234455501,202463.533784979    ,445000.698645674    ,서울특별시 강남구 논현동 ***-** *층 ,2023-08-25 15:54:30
3220000,322000004920180041,2018-07-06,,폐업,2023-05-08,,,,0,,06052,주식회사 퍼피고,I,F00,2026-01-13 18:06:36,"서울특별시 강남구 학동로**길 *, 상문빌딩 *층 (논현동)",,폐업,0002,03,0234430323,202817.988140732    ,445872.419757275    ,서울특별시 강남구 논현동 **-* 상문빌딩 *층 ,2023-08-25 15:55:24
3220000,322000004920180056,2018-08-14,,폐업,2025-11-04,,,,0,,06245,라라캣,I,000,2026-01-13 18:06:36,"서울특별시 강남구 역삼로*길 **, *층 (역삼동)",,폐업,0002,03,025017313,202928.901933123    ,443711.864741488    ,서울특별시 강남구 역삼동 ***-** *층 ,2025-12-11 10:40:40
3220000,322000004920180058,2018-08-16,,폐업,2022-12-30,,,,0,,06043,한남동 강아지 in 신사,I,000,2026-01-13 18:06:36,"서울특별시 강남구 강남대로***길 *, ***호 (논현동, 나라키움 논현동A주택)",,폐업,0002,03,027905816,201750.635          ,445817.25           ,서울특별시 강남구 논현동 **-* 나라키움 논현동A주택 ***호,2023-08-25 15:56:08
3220000,322000004920180060,2018-08-21,,폐업,2022-02-18,,,,0,,06218,꼬스펫샵,I,000,2026-01-13 18:06:36,"서울특별시 강남구 도곡로**길 *, 역삼프라자 *층 (역삼동)",,폐업,0002,03,,204335.070751145    ,443709.283280918    ,서울특별시 강남구 역삼동 ***-** 역삼프라자 ,2022-04-28 18:10:41
3220000,322000004920180070,2018-09-05,,폐업,2024-05-19,,,,0,,06081,중앙애견미용실,I,000,2026-01-13 18:06:36,"서울특별시 강남구 영동대로 ***, 스타빌딩 *층 (삼성동)",,폐업,0002,03,,205189.337497555    ,446031.461621899    ,서울특별시 강남구 삼성동 **-* 스타빌딩 ,2024-05-20 13:36:03
3220000,322000004920180073,2018-09-10,,폐업,2018-11-27,,,,0,,06363,다옴동물병원,I,000,2026-01-13 18:06:36,"서울특별시 강남구 광평로**길 ** (일원동, 청솔빌리지)",,폐업,0002,03,0222267975,207229.400112713    ,442039.077501534    ,서울특별시 강남구 일원동 *** 청솔빌리지 ,2022-04-28 18:10:41
3220000,322000004920180074,2018-09-11,,폐업,2020-01-06,,,,0,,06253,봄동물병원,I,000,2026-01-13 18:06:36,"서울특별시 강남구 도곡로 ***, 거암빌딩 B*, *, *층 (역삼동)",,폐업,0002,03,16449416,202847.79751228     ,443115.129646286    ,"서울특별시 강남구 역삼동 ***-* 거암빌딩 B*, *, *층 ",2022-04-28 18:10:41
3220000,322000004920180076,2018-09-11,,폐업,2025-08-04,,,,0,,06225,위너스동물병원,I,000,2026-01-13 18:06:36,"서울특별시 강남구 역삼로 ***, 위너스 빌딩 *층 (역삼동)",,폐업,0002,03,025687975,203656.75936864     ,443931.11595826     ,서울특별시 강남구 역삼동 ***-** 위너스 빌딩 *층 ,2025-08-04 10:45:46
3220000,322000004920180078,2018-09-14,,폐업,2019-07-30,,,,0,,06136,독스마미,I,000,2026-01-13 18:06:36,서울특별시 강남구 봉은사로**길 ** (역삼동),,폐업,0002,03,025614484,203088.887458879    ,444835.895824815    ,서울특별시 강남구 역삼동 ***-* ,2022-04-28 18:10:41
3220000,322000004920180088,2018-09-21,,폐업,2021-05-01,,,,0,,06069,굿모닝동물병원,I,000,2026-01-13 18:06:37,"서울특별시 강남구 학동로 ***, 청담빌딩 *층 (청담동)",,폐업,0002,03,025485466,203924.633723523    ,446220.841825233    ,서울특별시 강남구 청담동 **-** 청담빌딩 *층 ,2022-04-28 18:10:41
3220000,322000004920180094,2018-09-21,,폐업,2023-04-07,,,,0,,06126,스타일리다독,I,000,2026-01-13 18:06:37,"서울특별시 강남구 논현로***길 **, *층 (역삼동)",,폐업,0002,03,,202942.186743793    ,444707.767648812    ,서울특별시 강남구 역삼동 ***-** *층 ,2023-08-25 15:57:01
3220000,322000004920180099,2018-09-21,,폐업,2023-06-16,,,,0,,06015,이리온동물병원,I,L00,2026-01-13 18:06:37,"서울특별시 강남구 도산대로 ***, M빌딩 (일부)*층 (청담동)",,폐업,0002,03,15776125,203876.65494992     ,446925.480533226    ,서울특별시 강남구 청담동 ** M빌딩 *층(일부) ,2023-08-25 15:57:50
3220000,322000004920180140,2018-10-17,,영업/정상,,,,,0,,06250,더왈츠앤조이피아,I,000,2026-01-13 18:06:37,"서울특별시 강남구 역삼로 ***, MS빌딩 *층 (역삼동)",,정상,0000,01,025640927,202964.04363922     ,443548.320543901    ,서울특별시 강남구 역삼동 ***-* MS빌딩 *층 ,2024-04-03 09:32:52
3220000,322000004920180143,2018-11-08,,영업/정상,,,,,0,,06225,드림동물병원미용실,I,000,2026-01-13 18:06:37,"서울특별시 강남구 역삼로 ***, 신성빌딩 *층 (역삼동)",,정상,0000,01,025087583,203642.087788133    ,443920.593117039    ,서울특별시 강남구 역삼동 ***-** 신성빌딩 ,2025-05-12 17:45:39
3220000,322000004920180144,2018-11-08,,영업/정상,,,,,0,,06343,서경석동물병원,I,000,2026-01-13 18:06:37,"서울특별시 강남구 일원로 **, 남경빌딩 *층 (일원동)",,정상,0000,01,0234120067,207112.195695469    ,443163.101895121    ,서울특별시 강남구 일원동 *** 남경빌딩 ,2023-03-28 19:35:38
3220000,322000004920180145,2018-11-14,,영업/정상,,,,,0,,06233,바둑아 사랑해,I,L00,2026-01-13 18:06:37,"서울특별시 강남구 강남대로**길 **, 대우디오빌플러스 B***호 (역삼동)",,정상,0000,01,025014428,202681.330745918    ,443931.009857568    ,서울특별시 강남구 역삼동 ***-** 대우디오빌플러스 ,2022-06-16 15:26:46
3220000,322000004920180146,2018-11-20,,영업/정상,,,,,0,,06111,Groom Broom,I,000,2026-01-13 18:06:37,서울특별시 강남구 학동로*길 * (논현동),,정상,0000,01,,202041.395692407    ,445451.428157834    ,서울특별시 강남구 논현동 ***-* ,2023-05-22 15:33:32
3220000,322000004920180150,2018-11-23,,영업/정상,,,,,0,,06055,청담동물병원애견미용실,I,000,2026-01-13 18:06:37,"서울특별시 강남구 도산대로**길 **, 논현빌딩 *층 (논현동)",,정상,0000,01,025434037,203262.260202912    ,446597.07239259     ,서울특별시 강남구 논현동 **-** 논현빌딩 *층 ,2022-04-28 18:10:42
3220000,322000004920180151,2018-11-26,,영업/정상,,,,,0,,06219,도곡종합동물병원,I,000,2026-01-13 18:06:37,"서울특별시 강남구 언주로 ***, 강남프라자 ***호 (역삼동)",,정상,0000,01,025548875,204056.199691995    ,443750.88453048     ,서울특별시 강남구 역삼동 ***-** 강남프라자 ***호,2022-04-28 18:10:42
3220000,322000004920180153,2018-11-27,,영업/정상,,,,,0,,06198,주주동물종합병원,I,000,2026-01-13 18:06:37,"서울특별시 강남구 선릉로 ***, *층 (대치동)",,정상,0000,01,025560975,204402.510687947    ,444390.692975457    ,서울특별시 강남구 대치동 ***-* *층 ,2022-05-26 14:15:14
3220000,322000004920180159,2018-12-06,,영업/정상,,,,,0,,06146,슈몽(SHUMONG),I,000,2026-01-13 18:06:37,"서울특별시 강남구 테헤란로**길 **-**, 지층 (역삼동, 꿈꾸지오 다세대주택)",,정상,0000,01,0264150202,203798.567687116    ,444871.013326196    ,서울특별시 강남구 역삼동 ***-* 꿈꾸지오 다세대주택 지층 ,2022-06-09 15:02:17
3220000,322000004920180162,2018-12-07,,영업/정상,,,,,0,,06047,24시신사동물용품,I,000,2026-01-13 18:06:37,"서울특별시 강남구 도산대로 ***, 진성빌딩 (논현동)",,정상,0000,01,025494505,202495.990697494    ,446378.357163448    ,서울특별시 강남구 논현동 **-* 진성빌딩 ,2022-09-08 13:10:15
3220000,322000004920180165,2018-12-12,,영업/정상,,,,,0,,06094,릴리줄리살롱,I,000,2026-01-13 18:06:37,서울특별시 강남구 삼성로***길 ** (삼성동),,정상,0000,01,025491128,204236.296990149    ,445764.498736002    ,서울특별시 강남구 삼성동 **-** ,2022-04-28 18:10:43
3220000,322000004920190001,2019-01-02,,영업/정상,,,,,0,,06314,개in공방,I,000,2026-01-13 18:06:37,"서울특별시 강남구 논현로*길 **, *층 ***호 (개포동)",,정상,0000,01,025755111,204599.870314961    ,441379.957890483    ,서울특별시 강남구 개포동 **** ,2023-01-17 17:33:54
3220000,322000004920190003,2019-01-08,,영업/정상,,,,,0,,06115,도기도기,I,000,2026-01-13 18:06:37,"서울특별시 강남구 학동로**길 **-*, *층 (논현동)",,정상,0000,01,025110321,202299.68499697     ,445262.937542109    ,서울특별시 강남구 논현동 ***-** *층 ,2023-05-15 20:16:43
3220000,322000004920190007,2019-02-07,,영업/정상,,,,,0,,06001,튼튼동물병원,U,000,2026-06-25 03:03:03,"서울특별시 강남구 압구정로 ***, 상가*동 *층 *호 (압구정동, 현대아파트)",,정상,0000,01,025499773,202094.180185533    ,447109.497307684    ,서울특별시 강남구 압구정동 *** 현대아파트 상가*동동 *층 *호,2026-06-24 11:29:18
3220000,322000004920190009,2019-02-13,,영업/정상,,,,,0,,06097,개스타일,I,000,2026-01-13 18:06:37,"서울특별시 강남구 봉은사로**길 **, *층 (삼성동)",,정상,0000,01,025011008,203838.41540162     ,445548.21923397     ,서울특별시 강남구 삼성동 **-* ,2023-04-25 18:02:55
3220000,322000004920190010,2019-02-18,,영업/정상,,,,,0,,06280,래이동물의료센터,I,000,2026-01-13 18:06:37,"서울특별시 강남구 남부순환로 ****-*, 성보*빌딩 *층 (대치동)",,정상,0000,01,025567588,205037.148927108    ,443391.308416752    ,서울특별시 강남구 대치동 *** 성보*빌딩 *층 ,2022-04-28 18:10:43
3220000,322000004920190013,2019-02-19,,영업/정상,,,,,0,,06114,곰스살롱,I,000,2026-01-13 18:06:37,"서울특별시 강남구 강남대로***길 **, *층 ***호 (논현동)",,정상,0000,01,0263490202,202184.434297635    ,445256.77911058     ,서울특별시 강남구 논현동 ***-** *층 ***호,2022-04-28 18:10:43
3220000,322000004920190017,2019-03-04,,영업/정상,,,,,0,,06306,나은동물병원,I,000,2026-01-13 18:06:37,"서울특별시 강남구 개포로 ***, 흥진빌딩 ***호 (개포동)",,정상,0000,01,025777582,204275.917723876    ,441887.673971685    ,서울특별시 강남구 개포동 ****-* 흥진빌딩 ***호,2022-04-28 18:10:43
3220000,322000004920190021,2019-03-14,,영업/정상,,,,,0,,06362,수서동물병원,I,000,2026-01-13 18:06:37,"서울특별시 강남구 광평로 ***, 제이스프라자 ***호 (수서동)",,정상,0000,01,024595955,208269.099826074    ,442428.346637757    ,서울특별시 강남구 수서동 ***-** 제이스프라자 ***호,2022-04-28 18:10:43
3220000,322000004920190028,2019-04-04,,영업/정상,,,,,0,,06356,수정동물병원,I,000,2026-01-13 18:06:37,"서울특별시 강남구 일원로**길 **, 상가동 ***호 (일원동, 푸른마을아파트)",,정상,0000,01,0260536052,207082.852867151    ,442411.500091131    ,서울특별시 강남구 일원동 *** 푸른마을아파트 상가동 ***호,2022-04-28 18:10:43
3220000,322000004920190033,2019-04-08,,폐업,2026-06-25,,,,0,,06307,개포별빛동물병원,U,000,2026-06-30 03:03:03,"서울특별시 강남구 논현로 **, 동성빌딩 *층 (개포동)",,폐업,0002,03,025737582,204027.295          ,441585.31           ,서울특별시 강남구 개포동 ****-** 동성빌딩 *층 ,2026-06-29 20:51:55
3220000,322000004920190034,2019-04-11,,영업/정상,,,,,0,,06122,충현동물병원,I,000,2026-01-13 18:06:37,"서울특별시 강남구 논현로 ***, 동림빌딩 *층 (논현동)",,정상,0000,01,025497582,202825.95           ,445202.715          ,서울특별시 강남구 논현동 ***-** 동림빌딩 *층 ,2023-10-10 17:37:18
3220000,322000004920190036,2019-04-11,,영업/정상,,,,,0,,06054,그레이스펫그루밍스튜디오,I,000,2026-01-13 18:06:37,"서울특별시 강남구 언주로***길 **-*, *층 (논현동)",,정상,0000,01,025450014,203214.77389379     ,446565.639065671    ,서울특별시 강남구 논현동 **-* *층 ,2022-04-28 18:10:43
3220000,322000004920190037,2019-04-16,,영업/정상,,,,,0,,06156,에이컷,I,000,2026-01-13 18:06:37,"서울특별시 강남구 테헤란로**길 **, 지*층 (삼성동)",,정상,0000,01,025011288,204612.079815339    ,445269.584243204    ,서울특별시 강남구 삼성동 ***-* 지*층 ,2022-04-28 18:10:43
3220000,322000004920190039,2019-04-16,,영업/정상,,,,,0,,06119,논현애견샾,I,000,2026-01-13 18:06:37,"서울특별시 강남구 강남대로***길 **, *층 (논현동)",,정상,0000,01,0234423785,202300.540921385    ,445031.940057654    ,서울특별시 강남구 논현동 ***-* *층 ,2022-04-28 18:10:43
3220000,322000004920190042,2019-04-29,,영업/정상,,,,,0,,06085,24시청담우리동물병원,I,000,2026-01-13 18:06:37,"서울특별시 강남구 삼성로 ***, *층 (삼성동)",,정상,0000,01,025417515,204603.205          ,445808.225          ,서울특별시 강남구 삼성동 **-* *층 ,2022-09-08 14:26:20
3220000,322000004920190047,2019-05-20,,영업/정상,,,,,0,,06197,엘리스펫,I,000,2026-01-13 18:06:37,"서울특별시 강남구 선릉로**길 **, 신호빌딩 *층 (대치동)",,정상,0000,01,025581716,204684.397577147    ,444438.89018155     ,서울특별시 강남구 대치동 ***-** 신호빌딩 *층 ,2022-04-28 18:10:44
3220000,322000004920190050,2019-05-29,,영업/정상,,,,,0,,06250,츄츄 펫하우스,I,000,2026-01-13 18:06:37,"서울특별시 강남구 논현로**길 **, 이루미 *층 (역삼동)",,정상,0000,01,025120075,203063.48501682     ,443440.903034937    ,서울특별시 강남구 역삼동 ***-** 이루미 *층 ,2024-03-26 11:17:21
3220000,322000004920180011,2018-04-24,,영업/정상,,,,,0,,06208,시저독,I,000,2026-01-13 18:06:36,"서울특별시 강남구 도곡로**길 **, 샤인빌 *층 ***호 (대치동)",,정상,0000,01,025553173,205078.348398946    ,444105.164418216    ,서울특별시 강남구 대치동 ***-** 샤인빌 *층 ***호,2022-05-26 14:09:55
3220000,322000004920240016,2024-11-01,,영업/정상,,,,,0,,06053,바우라움 메인캠퍼스,I,L00,2026-01-13 18:06:37,서울특별시 강남구 논현로***길 ** (논현동),,정상,0000,01,15664508,202885.066618507    ,445947.783035063    ,서울특별시 강남구 논현동 **-** ,2024-11-01 09:24:12
3220000,322000004920240017,2024-11-11,,영업/정상,,,,,0,,06034,코코스퀘어 애견미용,I,L00,2026-01-13 18:06:37,"서울특별시 강남구 도산대로**길 **, 지하*층 (신사동)",,정상,0000,01,0262450001,201910.935836224    ,446470.371214842    ,서울특별시 강남구 신사동 *** ,2025-02-02 13:33:53
3220000,322000004920240018,2024-12-13,,영업/정상,,,,,0,,06068,놀로 아쿠아센터,I,L00,2026-01-13 18:06:37,"서울특별시 강남구 삼성로***길 *, 베디베로스퀘어 지하*층 (청담동)",,정상,0000,01,16448590,204264.723996402    ,446357.616710484    ,서울특별시 강남구 청담동 ** 베디베로스퀘어 ,2024-12-13 14:33:07
3220000,322000004920250001,2025-01-03,,영업/정상,,,,,0,,06088,펄세이 도그 그루밍(Perse dog Grooming),I,L00,2026-01-13 18:06:37,"서울특별시 강남구 학동로**길 *, 지하*층 (삼성동)",,정상,0000,01,,203663.080890399    ,446065.828095211    ,서울특별시 강남구 삼성동 *-* ,2025-02-19 20:24:18
3220000,322000004920250002,2025-02-03,,영업/정상,,,,,0,,06284,그루밍74 (Grooming74),I,000,2026-01-13 18:06:37,"서울특별시 강남구 삼성로 ***, 상가A동 *층 ***호 (대치동, 은마아파트)",,정상,0000,01,,205707.089399978    ,443914.194133105    ,서울특별시 강남구 대치동 *** 은마아파트 ,2025-02-03 15:01:18
3220000,322000004920250003,2025-02-03,,영업/정상,,,,,0,,06269,도곡동행동물병원,I,000,2026-01-13 18:06:37,"서울특별시 강남구 남부순환로***길 **, ***, ***호 (도곡동)",,정상,0000,01,025731233,203304.684521205    ,442693.039067585    ,서울특별시 강남구 도곡동 ***-* ,2025-02-03 17:07:40
3220000,322000004920250004,2025-03-04,,영업/정상,,,,,0,,06137,비비그루밍,I,000,2026-01-13 18:06:37,"서울특별시 강남구 봉은사로**길 **, *층 (역삼동, 아이원빌)",,정상,0000,01,,203299.215729664    ,444890.182126759    ,서울특별시 강남구 역삼동 ***-* 아이원빌 ,2025-03-04 15:14:46
3220000,322000004920250005,2025-04-10,,영업/정상,,,,,0,,06017,리디아 동물병원,I,000,2026-01-13 18:06:37,서울특별시 강남구 압구정로**길 * (신사동),,정상,0000,01,025152223,203164.438870531    ,447338.157199407    ,서울특별시 강남구 신사동 ***-* ,2025-04-10 09:27:44
3220000,322000004920250006,2025-04-18,,영업/정상,,,,,0,,06112,고양이 호텔 미용 살롱드야옹 논현,U,000,2026-05-28 03:03:03,"서울특별시 강남구 논현로***길 **-*, *층 (논현동)",,정상,0000,01,,202592.6349882      ,445604.336623445    ,서울특별시 강남구 논현동 ***-** ,2026-05-27 11:18:59
3220000,322000004920250007,2025-05-14,,영업/정상,,,,,0,,06074,청담슈슈,I,000,2026-01-13 18:06:37,"서울특별시 강남구 학동로 ***, *층 *호 (청담동, 진흥아파트)",,정상,0000,01,,204692.392446292    ,446410.695637969    ,서울특별시 강남구 청담동 ** 진흥아파트 ,2025-05-14 17:12:42
3220000,322000004920250008,2025-05-23,,영업/정상,,,,,0,,06049,다온냥,I,000,2026-01-13 18:06:37,"서울특별시 강남구 언주로***길 **, *층 ***호 (논현동)",,정상,0000,01,,202668.065422549    ,446332.171860773    ,서울특별시 강남구 논현동 **-** ,2025-05-23 10:41:35
3220000,322000004920250009,2025-06-10,,영업/정상,,,,,0,,06146,반려담,U,L00,2026-05-15 03:03:03,"서울특별시 강남구 봉은사로**길 **, *층 (역삼동)",,정상,0000,01,,203679.445613252    ,444841.09782076     ,서울특별시 강남구 역삼동 ***-** ,2026-05-14 22:04:56
3220000,322000004920250010,2025-07-03,,영업/정상,,,,,0,,06113,심플독,I,000,2026-01-13 18:06:37,"서울특별시 강남구 학동로**길 **, CC빌딩 *층 (논현동)",,정상,0000,01,,202276.635801283    ,445294.944082411    ,서울특별시 강남구 논현동 ***-** CC빌딩 *층 ,2025-07-03 10:16:38
3220000,322000004920250011,2025-07-17,,영업/정상,,,,,0,,06111,마이리틀프렌드 강남점,I,000,2026-01-13 18:06:37,"서울특별시 강남구 학동로*길 *, B층 ***호 (논현동)",,정상,0000,01,0234430430,202041.395692407    ,445451.428157834    ,서울특별시 강남구 논현동 ***-* B층 ***호,2025-07-17 09:05:55
3220000,322000004920250012,2025-09-02,,영업/정상,,,,,0,,06131,더 컨시어지,I,000,2026-01-13 18:06:37,"서울특별시 강남구 테헤란로**길 **, *~*층 (역삼동)",,정상,0000,01,,203043.765          ,444400.45           ,서울특별시 강남구 역삼동 ***-** ,2025-09-02 09:36:43
3220000,322000004920250013,2025-11-19,,영업/정상,,,,,0,,06137,오리지널 그루밍,I,000,2026-01-13 18:06:37,"서울특별시 강남구 테헤란로**길 **, *층 (역삼동)",,정상,0000,01,,203461.14561453     ,444872.745502063    ,서울특별시 강남구 역삼동 ***-** ,2025-11-19 13:48:40
3220000,322000004920250014,2025-11-19,,영업/정상,,,,,0,,06227,마이뷰티독 강남점 애견미용(역삼),I,000,2026-01-13 18:06:37,"서울특별시 강남구 논현로 ***, 지하*층 (역삼동)",,정상,0000,01,,203450.957493532    ,443697.099429965    ,서울특별시 강남구 역삼동 ***-** ,2025-12-17 10:20:01
3220000,322000004920250015,2025-12-11,,영업/정상,,,,,0,,06312,몽몽찌,I,000,2026-01-13 18:06:37,"서울특별시 강남구 개포로**길 **, ***호 (개포동)",,정상,0000,01,,204329.590768267    ,441552.646693473    ,서울특별시 강남구 개포동 ****-* ,2025-12-11 16:29:18
3220000,322000004920250016,2025-12-15,,영업/정상,,,,,0,,06096,미니몽,I,000,2026-01-13 18:06:37,"서울특별시 강남구 봉은사로**길 **, *층 ***호 (삼성동)",,정상,0000,01,,204180.751203173    ,445720.014939216    ,서울특별시 강남구 삼성동 ** ,2025-12-15 09:07:35
3220000,322000004920250017,2025-12-17,,영업/정상,,,,,0,,06155,라베블룸,I,000,2026-01-13 18:06:37,"서울특별시 강남구 삼성로***길 **, ***호 (삼성동, 삼성빌)",,정상,0000,01,,204623.524365596    ,445330.12874243     ,서울특별시 강남구 삼성동 ***-** 삼성빌 ,2025-12-17 17:23:39
3220000,322000004920230009,2023-08-03,,영업/정상,,,,,0,,06309,독스 윙스,I,000,2026-01-13 18:06:37,"서울특별시 강남구 개포로**길 *-*, ***호 (개포동)",,정상,0000,01,,204402.089762824    ,441863.115952009    ,서울특별시 강남구 개포동 ****-* ,2023-08-25 16:06:05
3220000,322000004920230011,2023-11-06,,영업/정상,,,,,0,,06331,DONO,I,000,2026-01-13 18:06:37,"서울특별시 강남구 삼성로 **, *층 ***호 (개포동, 개포자이 프레지던스)",,정상,0000,01,,206239.623997375    ,442598.51298973     ,서울특별시 강남구 개포동 *** 개포자이 프레지던스 ,2023-11-06 17:47:38
3220000,322000004920230012,2023-12-04,,영업/정상,,,,,0,,06356,앨리살롱,I,000,2026-01-13 18:06:37,"서울특별시 강남구 일원로 ***, *층 ***호 (일원동, 샘터마을아파트)",,정상,0000,01,024450567,207236.90497706     ,442456.711327751    ,서울특별시 강남구 일원동 *** 샘터마을아파트상가 ***호,2023-12-04 10:18:24
3220000,322000004920230013,2023-12-14,,영업/정상,,,,,0,,06117,로얄캣,I,000,2026-01-13 18:06:37,"서울특별시 강남구 논현로***길 **, ***호 (논현동, 꿈꾸지오)",,정상,0000,01,,202698.113071912    ,445252.867892798    ,서울특별시 강남구 논현동 ***-* 꿈꾸지오 ,2023-12-14 13:27:34
3220000,322000004920240002,2024-01-08,,폐업,2026-06-29,,,,0,,06122,피터펫 논현점,U,L00,2026-06-30 03:03:03,"서울특별시 강남구 논현로 ***, ***호 (논현동)",,폐업,0002,03,025420022,202857.844551108    ,445114.648923458    ,서울특별시 강남구 논현동 ***-* ,2026-06-29 17:23:47
3220000,322000004920240003,2024-01-08,,영업/정상,,,,,0,,06013,글레이트,I,L00,2026-01-13 18:06:37,"서울특별시 강남구 압구정로**길 **, ***호 (청담동)",,정상,0000,01,025120885,204654.87350314     ,447088.59277233     ,서울특별시 강남구 청담동 ***-** ,2024-01-08 20:20:01
3220000,322000004920240004,2024-01-08,,영업/정상,,,,,0,,06102,뽀드득 블랑스파,I,000,2026-01-13 18:06:37,"서울특별시 강남구 언주로 ***, ***호 (논현동, ACROHILLS논현)",,정상,0000,01,,203374.47496532     ,445256.691022727    ,서울특별시 강남구 논현동 ***-* ACROHILLS논현 ,2024-01-15 13:35:55
3220000,322000004920240005,2024-03-04,,영업/정상,,,,,0,,06067,조이그라운드,I,L00,2026-01-13 18:06:37,"서울특별시 강남구 학동로**길 **, 소연빌딩 *층 (청담동)",,정상,0000,01,,204179.611142764    ,446624.511911304    ,서울특별시 강남구 청담동 *-** 소연빌딩 ,2024-03-04 14:14:46
3220000,322000004920240006,2024-03-21,,영업/정상,,,,,0,,06120,까꼬뽀꼬,I,000,2026-01-13 18:06:37,"서울특별시 강남구 봉은사로*길 **, 지하*층 (논현동)",,정상,0000,01,0226952637,202250.956106369    ,444844.103240117    ,서울특별시 강남구 논현동 ***-** ,2024-03-21 16:10:30
3220000,322000004920240008,2024-05-24,,영업/정상,,,,,0,,06081,중앙 애견 미용실,I,000,2026-01-13 18:06:37,"서울특별시 강남구 영동대로 ***, 스타빌딩 *층 (삼성동)",,정상,0000,01,,205189.337497555    ,446031.461621899    ,서울특별시 강남구 삼성동 **-* 스타빌딩 ,2024-05-24 14:15:53
3220000,322000004920240009,2024-06-28,,영업/정상,,,,,0,,06082,애니살롱 1호점,I,000,2026-01-13 18:06:37,"서울특별시 강남구 봉은사로***길 **-*, ***호 (삼성동)",,정상,0000,01,,205584.128906895    ,446068.738473307    ,서울특별시 강남구 삼성동 ***-** ,2024-06-28 09:07:55
3220000,322000004920240010,2024-08-21,,영업/정상,,,,,0,,06049,멍.파(멍멍이들의 파라다이스)Mung. Pa,I,L00,2026-01-13 18:06:37,서울특별시 강남구 도산대로**길 **-* (논현동),,정상,0000,01,,202636.072046255    ,446211.964276745    ,서울특별시 강남구 논현동 **-** ,2024-10-08 14:18:18
3220000,322000004920240011,2024-08-23,,영업/정상,,,,,0,,06159,멍팰리스,I,000,2026-01-13 18:06:37,"서울특별시 강남구 테헤란로**길 **-*, B*층 (삼성동)",,정상,0000,01,,204691.655          ,444968.62           ,서울특별시 강남구 삼성동 ***-** ,2024-08-23 16:01:01
3220000,322000004920180109,2018-09-21,,폐업,2019-06-27,,,,0,,06143,한아름동물병원,I,000,2026-01-13 18:06:37,"서울특별시 강남구 봉은사로**길 *, *층 (역삼동)",,폐업,0002,03,025657582,203497.756458241    ,445183.747294026    ,서울특별시 강남구 역삼동 ***-* *층 ,2022-04-28 18:10:42
3220000,322000004920180114,2018-09-21,,폐업,2023-02-02,,,,0,,06280,대치성심동물병원,I,000,2026-01-13 18:06:37,"서울특별시 강남구 남부순환로 ****, 남서울종합상가 ***-*호 (대치동)",,폐업,0002,03,025011139,205209.747122636    ,443490.817333221    ,서울특별시 강남구 대치동 *** 남서울종합상가 ***-*호,2023-08-25 15:58:30
