개방자치단체코드,관리번호,인허가일자,인허가취소일자,영업상태명,폐업일자,휴업시작일자,휴업종료일자,재개업일자,소재지면적,소재지우편번호,도로명우편번호,사업장명,데이터갱신구분,권리주체일련번호,데이터갱신시점,도로명주소,상세영업상태명,상세영업상태코드,영업상태코드,전화번호,좌표정보(X),좌표정보(Y),지번주소,최종수정시점
3140000,314000001020170003,2017-03-09,,폐업,2026-03-13,,,,44.8,,08018,페토브 동물병원,I,000,2026-05-07 22:02:40,"서울특별시 양천구 목동동로 130, 117, 118호 (신정동, 목동신시가지아파트14단지)",폐업,0002,03,26421239,188467.215363052    ,446003.941216623    ,"서울특별시 양천구 신정동 329 목동신시가지아파트14단지 B상가 117,호",2026-03-16 15:15:28
3140000,314000001020170004,2017-04-10,,영업/정상,,,,,425.8,,08082,24시 서울 탑 동물병원,I,000,2026-05-07 22:02:40,"서울특별시 양천구 신월로 326, 2,3층 (신정동)",정상,0000,01,0226018875,187310.712769643    ,446579.81892943     ,서울특별시 양천구 신정동 1027-2 ,2025-11-27 15:49:08
3140000,314000001020170005,2017-06-28,,영업/정상,,,,,0,,07947,두암동물병원,I,000,2026-05-07 22:02:40,"서울특별시 양천구 목동중앙북로 73, 덕수프라자 2층 (목동)",정상,0000,01,,188563.746657935    ,449409.143621821    ,서울특별시 양천구 목동 507-2 덕수프라자 ,2023-04-07 09:21:59
3140000,314000001020170006,2017-07-03,,휴업,,2024-07-12,2026-07-12,,0,,08104,캐슬동물종합병원,I,000,2026-05-07 22:02:40,"서울특별시 양천구 목동남로2길 21, 쌍용빌딩 4층 (신정동)",휴업,0001,02,0220600999,187953.860177712    ,445073.76201045     ,서울특별시 양천구 신정동 202-13 쌍용빌딩 4층 ,2024-07-12 12:59:57
3140000,314000001020180001,2018-10-24,,영업/정상,,,,,259.64,,07965,하니동물병원,I,000,2026-05-07 22:02:40,서울특별시 양천구 등촌로 58 (목동),정상,0000,01,0226471772,187890.251114546    ,448106.571502671    ,서울특별시 양천구 목동 783-2 ,2024-12-23 10:19:44
3140000,314000001020190001,2019-01-29,,영업/정상,,,,,0,,07957,가온동물병원,I,000,2026-05-07 22:02:40,"서울특별시 양천구 등촌로 114, 목동한강팰리스 1층 (목동)",정상,0000,01,0226432777,187917.097239178    ,448665.257157041    ,서울특별시 양천구 목동 721-1 목동한강팰리스 ,2019-01-29 15:58:54
3140000,314000001020190002,2019-08-28,,영업/정상,,,,,0,,08021,우리들동물메디컬센터,I,000,2026-05-07 22:02:40,서울특별시 양천구 신월로 355(신정동),정상,0000,01,0226427588,187597.062750911    ,446687.543698413    ,서울특별시 양천구 신정동 982-4 M1~2층 ,2026-03-30 11:37:17
3140000,314000001020190003,2019-12-05,,영업/정상,,,,,98.17,,08044,해맞이 동물병원,I,000,2026-05-07 22:02:40,"서울특별시 양천구 지양로 7, 인산빌딩 1층 (신월동)",정상,0000,01,0226907579,185585.990207369    ,446145.094734253    ,서울특별시 양천구 신월동 984-1 인산빌딩 ,2019-12-05 16:22:00
3140000,314000001019900001,1990-01-30,,영업/정상,,,,,1,,08028,우신동물병원,I,000,2026-05-07 22:02:13,서울특별시 양천구 중앙로 295 (신월동),정상,0000,01,26938883,186794.842142997    ,446714.27578886     ,서울특별시 양천구 신월동 501-12 ,2023-06-08 09:22:00
3140000,314000001019900002,1990-02-23,,영업/정상,,,,,1,,07951,강현림 종합동물병원,I,000,2026-05-07 22:02:14,서울특별시 양천구 등촌로 160 (목동),정상,0000,01,26429159,187774.076185179    ,449099.406847977    ,서울특별시 양천구 목동 657-16 ,2020-11-10 20:33:45
3140000,314000001019940001,1994-03-18,,영업/정상,,,,,1,,08087,해성동물병원,I,000,2026-05-07 22:02:15,서울특별시 양천구 은행정로 10 (신정동),정상,0000,01,0226519953,187566.108462816    ,446497.584536285    ,서울특별시 양천구 신정동 1020-17 ,2022-05-02 11:40:29
3140000,314000001019960001,1995-06-15,,영업/정상,,,,,62.4,,08014,노아동물병원,I,000,2026-05-07 22:02:16,서울특별시 양천구 목동동로10길 6 (신정동),정상,0000,01,0226546183,188498.889561977    ,446254.470336504    ,서울특별시 양천구 신정동 294-62 ,2018-10-15 17:28:21
3140000,314000001019970002,1997-03-20,,영업/정상,,,,,128.3,,07930,양천종합동물병원,I,000,2026-05-07 22:02:18,서울특별시 양천구 오목로 45 (신월동),정상,0000,01,26070022,186019.55678499     ,446684.721550158    ,서울특별시 양천구 신월동 444-11 ,2026-04-02 17:57:39
3140000,314000001019990002,1999-06-25,,영업/정상,,,,,0,,07905,민병철동물병원,I,000,2026-05-07 22:02:18,서울특별시 양천구 남부순환로 347 (신월동),정상,0000,01,26951231,184767.729553942    ,448229.826991046    ,서울특별시 양천구 신월동 50-5 ,2018-02-09 10:15:42
3140000,314000001020020002,2002-05-03,,영업/정상,,,,,0,,07966,필동물종합병원,I,000,2026-05-07 22:02:22,서울특별시 양천구 등촌로 16 (목동),정상,0000,01,26490774,187920.960482882    ,447697.341636562    ,서울특별시 양천구 목동 805-1 ,2021-07-14 15:03:31
3140000,314000001020020004,2002-06-05,,영업/정상,,,,,0,,07946,혜인종합 동물병원,I,000,2026-05-07 22:02:24,"서울특별시 양천구 등촌로 218, 혜인빌딩 (목동)",정상,0000,01,26451475,187903.989509689    ,449662.909076605    ,서울특별시 양천구 목동 613-8 혜인빌딩 ,2019-01-16 18:11:17
3140000,314000001020030006,2003-04-22,,영업/정상,,,,,76.3,,08021,신정 동물병원,I,000,2026-05-07 22:02:28,"서울특별시 양천구 오목로 198-1, 1층 (신정동)",정상,0000,01,26977576,187507.502548024    ,447012.966763513    ,서울특별시 양천구 신정동 987-3 ,2025-08-30 10:28:23
3140000,314000001020030007,2003-04-24,,영업/정상,,,,,52.5,,07951,토론토 동물병원,I,000,2026-05-07 22:02:29,"서울특별시 양천구 등촌로 172, 등촌빌딩 A동 102호 (목동)",정상,0000,01,26428653,187788.82257199     ,449204.635182585    ,서울특별시 양천구 목동 657-21 등촌빌딩 ,2019-01-16 18:14:11
3140000,314000001020030011,2003-12-10,,영업/정상,,,,,32.9,,07964,리즈동물병원,I,000,2026-05-07 22:02:31,"서울특별시 양천구 목동중앙로 43, 1층 (목동, 목동 글로리파크)",정상,0000,01,20621110,188394.976615451    ,447929.348133359    ,서울특별시 양천구 목동 773-3 목동 글로리파크 ,2025-08-30 10:29:15
3140000,314000001020040001,2004-01-17,,영업/정상,,,,,56,,08104,참사랑동물병원,I,000,2026-05-07 22:02:32,서울특별시 양천구 목동남로4길 6-11 (신정동),정상,0000,01,26437882,188002.835842746    ,445120.122760486    ,서울특별시 양천구 신정동 337-7 ,2021-05-29 11:48:19
3140000,314000001020040005,2004-09-22,,영업/정상,,,,,97.7,,08032,파란종합 동물병원,I,000,2026-05-07 22:02:33,서울특별시 양천구 신월로 149 (신월동),정상,0000,01,26928255,185810.065888388    ,446160.866332835    ,서울특별시 양천구 신월동 546-25 ,2020-10-16 13:26:03
3140000,314000001020060001,2006-02-14,,영업/정상,,,,,25.16,,08040,일오삼동물병원,I,000,2026-05-07 22:02:34,서울특별시 양천구 지양로 52 (신월동),정상,0000,01,26061990,185337.191425189    ,446489.360689817    ,서울특별시 양천구 신월동 972-6 ,2020-11-10 20:36:41
3140000,314000001020060003,2006-03-20,,영업/정상,,,,,0,,07968,행복한동물병원,I,000,2026-05-07 22:02:34,서울특별시 양천구 공항대로 636 (목동),정상,0000,01,26552258,188918.535367036    ,449389.208595744    ,서울특별시 양천구 목동 515-1 ,2020-11-10 20:38:59
3140000,314000001020060004,2006-06-30,,영업/정상,,,,,28,,07947,미니주동물병원,I,000,2026-05-07 22:02:34,서울특별시 양천구 목동중앙북로 37 (목동),정상,0000,01,26518575,188251.309728728    ,449540.781075325    ,서울특별시 양천구 목동 601-6 ,2020-11-10 20:35:21
3140000,314000001020070002,2007-03-27,,영업/정상,,,,,40,,08009,리더스 동물병원,I,000,2026-05-07 22:02:34,"서울특별시 양천구 신목로 80, 신정동빌딩 (신정동)",정상,0000,01,0226525475,188828.544788973    ,446633.615480486    ,서울특별시 양천구 신정동 117-35 신정동빌딩 ,2024-02-29 13:49:23
3140000,314000001020080002,2008-07-23,,영업/정상,,,,,44.55,,07936,햇살동물병원,I,000,2026-05-07 22:02:35,서울특별시 양천구 월정로 46 (신월동),정상,0000,01,26905673,185992.29499381     ,446855.110008127    ,서울특별시 양천구 신월동 446-4 ,2019-01-16 18:26:23
3140000,314000001020090003,2009-07-03,,영업/정상,,,,,40,,08001,쿨펫이마트 목동점 동물병원,I,000,2026-05-07 22:02:36,"서울특별시 양천구 오목로 299, 목동트라팰리스 (목동)",정상,0000,01,26452727,188472.759197224    ,447091.855963511    ,서울특별시 양천구 목동 962 목동트라팰리스 ,2021-06-09 14:15:56
3140000,314000001020090005,2009-12-17,,영업/정상,,,,,79.8,,07983,가나종합동물병원,I,000,2026-05-07 22:02:37,"서울특별시 양천구 목동서로 77, 현대월드타워 160호 (목동)",정상,0000,01,26457588,189151.208015925    ,448200.067716589    ,서울특별시 양천구 목동 907 현대월드타워 160호,2019-12-18 17:36:53
3140000,314000001020120001,2012-05-07,,영업/정상,,,,,0,,08022,상아동물병원,I,000,2026-05-07 22:02:37,서울특별시 양천구 목동로 181 (신정동),정상,0000,01,26440069,187943.595          ,446944.9            ,서울특별시 양천구 신정동 995-4 ,2014-12-30 16:10:56
3140000,314000001020120002,2012-05-17,,영업/정상,,,,,47.84,,07983,목동 동물병원,I,000,2026-05-07 22:02:37,서울특별시 양천구 목동서로 57 (목동),정상,0000,01,26488275,189311.02246611     ,448276.142483848    ,서울특별시 양천구 목동 907-10 ,2019-04-26 15:42:40
3140000,314000001020130005,2013-07-16,,영업/정상,,,,,57.86,,07946,오라고동물병원,I,000,2026-05-07 22:02:39,"서울특별시 양천구 공항대로 552 (목동, 대우마이빌 102호)",정상,0000,01,26437579,188169.180124964    ,449701.802558519    ,서울특별시 양천구 목동 603-2 대우마이빌 102호 ,2013-07-16 15:41:33
3140000,314000001020130001,2013-01-29,,폐업,2018-12-19,,,,97.32,,08106,푸른들동물병원,I,000,2026-05-07 22:02:38,서울특별시 양천구 신정로 312 (신정동),폐업,0002,03,26991222,187158.467033065    ,445678.076325463    ,"서울특별시 양천구 신정동 1267 목동뉴프라자 112,113호 ",2018-12-24 17:03:17
3140000,314000001020200001,2020-04-10,,영업/정상,,,,,106.2,,07961,봄날동물병원,I,000,2026-05-07 22:02:40,"서울특별시 양천구 목동중앙로 89, 1층 (목동)",정상,0000,01,0269490413,188605.762730565    ,448342.943184802    ,서울특별시 양천구 목동 753-12 ,2023-04-27 09:55:03
3140000,314000001020200003,2020-07-23,,영업/정상,,,,,87,,08092,산책동물병원,I,000,2026-05-07 22:02:41,"서울특별시 양천구 목동서로 401, 1층 102호 (신정동, 대림아크로빌)",정상,0000,01,0226533335,187518.093591416    ,445920.374891605    ,서울특별시 양천구 신정동 324-7 대림아크로빌 102호,2020-07-23 16:08:35
3140000,314000001020210001,2021-08-20,,영업/정상,,,,,62,,08065,정말로내과동물병원,I,000,2026-05-07 22:02:41,"서울특별시 양천구 신월로10길 22, 2층 (신월동)",정상,0000,01,0226918119,185860.979146266    ,445910.803771191    ,서울특별시 양천구 신월동 559-7 ,2025-07-07 09:52:58
3140000,314000001020210002,2021-08-25,,영업/정상,,,,,110.62,,08030,신월라온동물의료센터,I,000,2026-05-07 22:02:41,"서울특별시 양천구 신월로 179, 1층 (신월동)",정상,0000,01,0226947575,186052.170748482    ,446339.972046325    ,서울특별시 양천구 신월동 536-6 1층 ,2024-03-28 15:39:44
3140000,314000001020220001,2022-07-21,,영업/정상,,,,,,,08063,24시월드펫동물메디컬센터,U,000,2026-05-27 03:03:03,서울특별시 양천구 신월로 208(신월동),정상,0000,01,0226987582,186262.212835837    ,446486.385297147    ,서울특별시 양천구 신월동 602-1 ,2026-05-26 15:04:46
3140000,314000001020230001,2023-02-27,,영업/정상,,,,,,,08013,상상동물병원,I,000,2026-05-07 22:02:41,"서울특별시 양천구 목동서로 295, 1층 102호 (신정동, 우림필유)",정상,0000,01,0220388877,188354.229938082    ,446527.460013466    ,서울특별시 양천구 신정동 319 우림필유 102호,2023-02-28 11:07:56
3140000,314000001020230002,2023-03-24,,영업/정상,,,,,,,08095,공원옆동물의료센터,I,000,2026-05-07 22:02:41,"서울특별시 양천구 목동서로 349, 센트럴프라자 203호 (신정동)",정상,0000,01,0226508275,188039.543424546    ,446149.197185122    ,서울특별시 양천구 신정동 321-6 센트럴프라자 203호,2023-03-24 16:05:12
3140000,314000001020230003,2023-06-01,,영업/정상,,,,,54,,07997,펫사랑동물병원,I,000,2026-05-07 22:02:41,"서울특별시 양천구 목동동로 309, 중소기업유통센터(행복한백화점) 지하2층 (목동)",정상,0000,01,0220627982,188977.171050288    ,447466.355031447    ,서울특별시 양천구 목동 917-6 중소기업유통센터(행복한백화점) ,2023-06-14 14:20:15
3140000,314000001020230004,2023-09-07,,영업/정상,,,,,776,,07966,24시 로운동물의료센터,I,000,2026-05-07 22:02:41,"서울특별시 양천구 등촌로 10, 1~2층 (목동)",정상,0000,01,0269537576,187932.730876252    ,447620.266190948    ,서울특별시 양천구 목동 807-1 ,2025-09-17 11:47:58
3140000,314000001020240001,2024-07-05,,영업/정상,,,,,229.77,,07933,한국고양이혈액센터,I,000,2026-05-07 22:02:41,"서울특별시 양천구 중앙로 349, 2층 (신월동)",정상,0000,01,025447975,186583.853430927    ,447197.797629393    ,서울특별시 양천구 신월동 456-8 ,2026-03-16 17:43:06
3140000,314000001020250001,2025-04-24,,영업/정상,,,,,91.2,,08106,클로버동물병원,I,000,2026-05-07 22:02:41,"서울특별시 양천구 신정로 312, 뉴프라자 115호 (신정동)",정상,0000,01,,187158.467033065    ,445678.076325463    ,서울특별시 양천구 신정동 1267 뉴프라자 ,2025-11-24 10:14:45
3140000,314000001020250002,2025-06-02,,영업/정상,,,,,77.5,,07993,목동찬동물의료센터,I,000,2026-05-07 22:02:41,"서울특별시 양천구 오목로 285, 1층 (목동)",정상,0000,01,0220388119,188362.123149396    ,447056.174139728    ,서울특별시 양천구 목동 406-293 ,2025-11-27 15:46:44
3140000,314000001020260001,2026-02-25,,영업/정상,,,,,224.55,,08086,브라이튼안과치과동물병원,I,000,2026-05-07 22:02:41,"서울특별시 양천구 신월로 338, 태성빌딩 3층 (신정동)",정상,0000,01,0220390039,187415.922905255    ,446600.184140953    ,서울특별시 양천구 신정동 1026-1 ,2026-03-06 13:02:52
3140000,314000001019940002,1994-07-07,,폐업,2008-08-20,,,,1,,,신월동물병원,I,000,2026-05-07 22:02:15,서울특별시 양천구 신월로 199 (신월동),폐업,0002,03,26085886,186179.736791967    ,446472.412127042    ,서울특별시 양천구 신월동 512-7 ,2008-08-20 20:03:07
3140000,314000001019940003,1994-08-12,,폐업,2012-08-08,,,,0,,,강성동물병원,I,000,2026-05-07 22:02:15,,폐업,0002,03,,,,서울특별시 양천구 신월동 64-1    ,2012-08-08 15:05:37
3140000,314000001019950001,1995-09-05,,폐업,2013-05-27,,,,0,,07965,하니동물병원,I,000,2026-05-07 22:02:16,서울특별시 양천구 등촌로 58 (목동),폐업,0002,03,26471772,187890.251114546    ,448106.571502671    ,서울특별시 양천구 목동 783-2 ,2013-05-28 10:09:27
3140000,314000001019950002,1995-04-25,,폐업,2012-05-01,,,,0,,,상아동물병원,I,000,2026-05-07 22:02:16,,폐업,0002,03,26440069,,,서울특별시 양천구 신정동 995-4    ,2012-05-01 15:04:38
3140000,314000001019960002,1996-01-28,,폐업,2008-11-07,,,,0,,,대현동물병원,I,000,2026-05-07 22:02:17,서울특별시 양천구 목동중앙본로 113 (목동),폐업,0002,03,26511855,188540.174473765    ,449290.733051822    ,서울특별시 양천구 목동 506-7 ,2008-11-07 15:59:43
3140000,314000001019970001,1997-01-10,,폐업,2006-02-03,,,,0,,,애완동물병원,I,000,2026-05-07 22:02:17,,폐업,0002,03,,,,서울특별시 양천구 목동 788-13   ,2006-02-06 10:30:58
3140000,314000001019970003,1997-10-29,,폐업,2019-09-16,,,,0,,,이솝동물병원,I,000,2026-05-07 22:02:18,서울특별시 양천구 목동동로8길 7 (신정동),폐업,0002,03,26448275,188492.562839176    ,446209.443633413    ,서울특별시 양천구 신정동 294-29 ,2019-09-16 17:47:58
3140000,314000001019980001,1998-05-16,,폐업,2009-12-14,,,,0,,,가나동물병원,I,000,2026-05-07 22:02:18,"서울특별시 양천구 목동서로 35 (목동,목동프라자 105)",폐업,0002,03,26457588,189512.045139098    ,448382.559813141    ,서울특별시 양천구 목동 908-31 목동프라자 105 ,2009-12-14 14:49:16
3140000,314000001019990001,1999-03-09,,폐업,2019-10-22,,,,0,,,나우동물종합병원,I,000,2026-05-07 22:02:18,"서울특별시 양천구 목동중앙본로 10 (목동,극동상가 103)",폐업,0002,03,26448254,188567.94404971     ,448483.622866612    ,서울특별시 양천구 목동 752-1 극동상가 103 ,2019-10-22 16:20:32
3140000,314000001020010001,2001-04-04,,폐업,2003-04-15,,,,0,,,바우동물병원,I,000,2026-05-07 22:02:18,서울특별시 양천구 중앙로 230 (신정동),폐업,0002,03,26438204,187079.375126738    ,446116.629313272    ,서울특별시 양천구 신정동 1052-3 ,2003-09-23 17:19:47
3140000,314000001020010002,2001-06-19,,폐업,2006-02-20,,,,0,,,황경택동물병원,I,000,2026-05-07 22:02:18,,폐업,0002,03,26427582,,,서울특별시 양천구 목동 905-22   목동트윈빌딩(102호) ,2006-02-21 09:09:50
3140000,314000001020010003,2001-08-10,,폐업,2012-05-15,,,,0,,,목동동물병원,I,000,2026-05-07 22:02:19,"서울특별시 양천구 목동서로 57 (목동,현대파리지앙 121호)",폐업,0002,03,,189311.02246611     ,448276.142483848    ,서울특별시 양천구 목동 907-10 현대파리지앙 121호 ,2012-05-15 17:22:02
3140000,314000001020010004,2001-12-20,,폐업,2007-03-22,,,,0,,,슈슈애견동물병원,I,000,2026-05-07 22:02:20,서울특별시 양천구 신목로 78 (신정동),폐업,0002,03,26525475,188813.809498067    ,446610.632065476    ,서울특별시 양천구 신정동 117-37 ,2007-03-22 17:49:01
3140000,314000001020020001,2002-05-02,,폐업,2003-04-14,,,,0,,,닥터펫 동물병원,I,000,2026-05-07 22:02:20,"서울특별시 양천구 목동서로 170 (목동,한국까르프 1층)",폐업,0002,03,26430283,188729.190478822    ,447572.610039376    ,서울특별시 양천구 목동 919-7 한국까르프 1층 ,2003-09-23 17:20:11
3140000,314000001020020003,2002-05-11,,폐업,2020-03-19,,,,0,,,애니케어동물병원,I,000,2026-05-07 22:02:23,서울특별시 양천구 중앙로 291 (신월동),폐업,0002,03,26018275,186815.245587102    ,446670.512511808    ,서울특별시 양천구 신월동 502-5 ,2020-03-19 17:54:53
3140000,314000001020020005,2002-06-07,,폐업,2006-02-22,,,,0,,,메디펫종합 동물병원,I,000,2026-05-07 22:02:25,서울특별시 양천구 오목로 318 (목동),폐업,0002,03,26487997,188670.26737192     ,446940.352795251    ,서울특별시 양천구 목동 405-280 ,2006-02-22 14:18:01
3140000,314000001020020006,2002-12-13,,폐업,2011-06-02,,,,45,,,하나 동물병원,I,000,2026-05-07 22:02:26,"서울특별시 양천구 목동서로 387 (신정동,세림프라자 106호)",폐업,0002,03,26457611,187646.629756578    ,445993.33256629     ,서울특별시 양천구 신정동 323 세림프라자 106호 ,2011-06-02 15:33:22
3140000,314000001020030001,2003-02-19,,폐업,2008-08-01,,,,41.1,,,이지동물병원,I,000,2026-05-07 22:02:28,서울특별시 양천구 신목로 59 (신정동),폐업,0002,03,26425994,188685.978168598    ,446512.723985337    ,서울특별시 양천구 신정동 88-27 ,2008-08-01 10:31:58
3140000,314000001020030002,2003-02-19,,폐업,2013-04-02,,,,61.9,,,다정종합동물병원,I,000,2026-05-07 22:02:28,서울특별시 양천구 월정로 137 (신월동),폐업,0002,03,26949550,185562.951924004    ,447671.835790408    ,서울특별시 양천구 신월동 116-14 ,2013-04-02 16:18:47
3140000,314000001020030003,2003-04-14,,폐업,2008-07-15,,,,43.7,,,햇살동물병원,I,000,2026-05-07 22:02:28,서울특별시 양천구 월정로 46 (신월동),폐업,0002,03,26905673,185992.29499381     ,446855.110008127    ,서울특별시 양천구 신월동 446-4 ,2008-07-15 17:34:31
3140000,314000001020030004,2003-04-15,,폐업,2016-12-21,,,,75,,08091,바우동물병원,I,000,2026-05-07 22:02:28,서울특별시 양천구 중앙로 230 (신정동),폐업,0002,03,26438204,187079.375126738    ,446116.629313272    ,서울특별시 양천구 신정동 1052-3 ,2016-12-22 11:18:49
3140000,314000001020030005,2003-04-22,,폐업,2003-07-01,,,,0,,,닥터펫 동물병원,I,000,2026-05-07 22:02:28,,폐업,0002,03,,,,서울특별시 양천구 목동 919-7    한국까르프 1층 ,2003-07-02 11:04:12
3140000,314000001020030008,2003-07-18,,폐업,2004-07-12,,,,42.6,,,닥터펫동물병원,I,000,2026-05-07 22:02:30,,폐업,0002,03,,,,서울특별시 양천구 목동 919-7    한국까르프 목동점 1층 ,2004-07-12 11:13:05
3140000,314000001020030009,2003-08-14,,폐업,2003-11-18,,,,0,,,하릅강아지 동물병원,I,000,2026-05-07 22:02:30,"서울특별시 양천구 신정로 312 (신정동,뉴목동프라자 113호)",폐업,0002,03,,187158.467033065    ,445678.076325463    ,서울특별시 양천구 신정동 1267 뉴목동프라자 113호 ,2003-11-18 15:50:57
3140000,314000001020030010,2004-09-30,,폐업,2006-06-05,,,,49.2,,,하릅강아지 동물병원,I,000,2026-05-07 22:02:30,"서울특별시 양천구 신정로 312 (신정동,뉴목동프라자 113호)",폐업,0002,03,26089090,187158.467033065    ,445678.076325463    ,서울특별시 양천구 신정동 1267 뉴목동프라자 113호 ,2006-06-05 12:26:15
3140000,314000001020040002,2004-03-16,,폐업,2013-01-31,,,,70,,,비비펫 동물병원,I,000,2026-05-07 22:02:32,,폐업,0002,03,26428655,,,서울특별시 양천구 목동 808-5    대원칸타빌 상가 ,2013-01-31 13:52:07
3140000,314000001020040003,2004-06-30,,폐업,2006-03-17,,,,51.1,,,행복한 동물병원,I,000,2026-05-07 22:02:32,서울특별시 양천구 공항대로 636 (목동),폐업,0002,03,26552258,188918.535367036    ,449389.208595744    ,서울특별시 양천구 목동 515-1 ,2006-03-17 10:45:13
3140000,314000001020040004,2004-08-02,,폐업,2005-03-10,,,,42.6,,,덕터펫 동물병원,I,000,2026-05-07 22:02:33,,폐업,0002,03,26430283,,,서울특별시 양천구 목동 919-7    한국까르푸 목동점 1층 ,2005-03-10 15:39:56
3140000,314000001020050001,2005-04-08,,폐업,2005-10-24,,,,42.6,,,닥터펫 동물병원,I,000,2026-05-07 22:02:33,,폐업,0002,03,,,,서울특별시 양천구 목동 919-7    한국까르푸 1층 ,2005-10-24 18:44:55
3140000,314000001020050002,2005-07-26,,폐업,2006-05-25,,,,36,,,다솜동물병원,I,000,2026-05-07 22:02:34,,폐업,0002,03,26478572,,,서울특별시 양천구 목동 923-15   동문굿모닝탑 상가 106호 ,2006-05-25 14:17:48
3140000,314000001020050003,2005-11-24,,폐업,2006-12-21,,,,0,,,Dr.Pet 동물병원,I,000,2026-05-07 22:02:34,"서울특별시 양천구 목동서로 170 (목동,한국까르푸 1층)",폐업,0002,03,0226430283,188729.190478822    ,447572.610039376    ,서울특별시 양천구 목동 919-7 한국까르푸 1층 ,2006-12-21 10:30:15
3140000,314000001020060002,2006-02-16,,폐업,2007-04-12,,,,52,,,펫서비스동물병원,I,000,2026-05-07 22:02:34,서울특별시 양천구 목동로 17 (신정동),폐업,0002,03,26547345,188528.033792032    ,445390.869067966    ,서울특별시 양천구 신정동 151-20 ,2007-04-12 15:56:44
3140000,314000001020060005,2006-09-27,,폐업,2008-08-01,,,,38,,,행복동물병원,I,000,2026-05-07 22:02:34,"서울특별시 양천구 목동서로 77 (목동,현대월드상가 101-1)",폐업,0002,03,0226477501,189151.208015925    ,448200.067716589    ,서울특별시 양천구 목동 907 현대월드상가 101-1 ,2008-08-01 09:47:43
3140000,314000001020070001,2007-02-12,,폐업,2007-12-31,,,,24,,,닥터펫동물병원,I,000,2026-05-07 22:02:34,"서울특별시 양천구 목동서로 170 (목동,2층)",폐업,0002,03,0226430283,188729.190478822    ,447572.610039376    ,서울특별시 양천구 목동 919-7 2층 ,2007-12-31 15:35:23
3140000,314000001020070003,2007-10-10,,폐업,2019-09-06,,,,,,08023,우리들 동물메디컬 센터,I,000,2026-05-07 22:02:34,"서울특별시 양천구 목동로 161 (신정동, 덕수프라자)",폐업,0002,03,26427588,187991.264129363    ,446750.964774882    ,서울특별시 양천구 신정동 1007-10 ,2019-09-06 17:39:04
3140000,314000001020070004,2007-12-03,,폐업,2008-10-15,,,,28,,,쿨펫동물병원,I,000,2026-05-07 22:02:34,"서울특별시 양천구 목동동로 309 (목동,행복한세상백화점 지하2층)",폐업,0002,03,26457582,188977.171050288    ,447466.355031447    ,서울특별시 양천구 목동 917-6 행복한세상백화점 지하2층 ,2008-10-15 16:05:37
3140000,314000001020080001,2008-04-18,,폐업,2009-08-31,,,,43.12,,,닥터펫 동물병원,I,000,2026-05-07 22:02:34,"서울특별시 양천구 목동서로 170 (목동,홈에버 목동점 1층)",폐업,0002,03,26430283,188729.190478822    ,447572.610039376    ,서울특별시 양천구 목동 919-7 홈에버 목동점 1층 ,2009-08-31 14:58:53
3140000,314000001020080003,2008-08-22,,폐업,2011-08-11,,,,42.9,,,킴스동물병원,I,000,2026-05-07 22:02:35,,폐업,0002,03,26085886,,,서울특별시 양천구 신월동 512-7    ,2011-08-11 19:04:36
3140000,314000001020080004,2008-10-21,,폐업,2022-12-20,,,,28,,07997,행복한세상동물병원,I,000,2026-05-07 22:02:35,서울특별시 양천구 목동동로 309 (목동),폐업,0002,03,26457582,188977.171050288    ,447466.355031447    ,서울특별시 양천구 목동 917-6 지하2층 ,2022-12-20 18:03:40
3140000,314000001020080005,2008-11-07,,폐업,2014-12-02,,,,50,,07948,대현동물병원,I,000,2026-05-07 22:02:35,서울특별시 양천구 목동중앙본로 113 (목동),폐업,0002,03,26511855,188540.174473765    ,449290.733051822    ,서울특별시 양천구 목동 506-7 ,2014-12-02 13:28:07
3140000,314000001020090001,2009-02-18,,폐업,2012-07-20,,,,270,,07937,리베 동물의료센터,I,000,2026-05-07 22:02:36,서울특별시 양천구 목동로 231 (신정동),폐업,0002,03,,187866.51995498     ,447451.595714316    ,서울특별시 양천구 신정동 898-2 ,2012-07-20 10:01:05
3140000,314000001020090002,2009-04-20,,폐업,2009-07-01,,,,40,,,쿨펫이마트목동점,I,000,2026-05-07 22:02:36,"서울특별시 양천구 오목로 299 (목동,트라팰리스 1층)",폐업,0002,03,,188472.759197224    ,447091.855963511    ,서울특별시 양천구 목동 962 트라팰리스 1층 ,2009-07-01 14:50:26
3140000,314000001020090004,2009-09-16,,폐업,2010-11-29,,,,0,,,닥터펫 동물병원,I,000,2026-05-07 22:02:36,,폐업,0002,03,0226430283,188729.190478822    ,447572.610039376    ,서울특별시 양천구 목동 919-0007 ,2010-11-29 17:52:56
3140000,314000001020110001,2011-02-16,,폐업,2011-04-26,,,,62,,,닥터펫동물병원,I,000,2026-05-07 22:02:37,,폐업,0002,03,26430283,,,서울특별시 양천구 목동 919-7    홈플러스 2층 ,2011-04-26 14:07:17
3140000,314000001020110002,2011-05-02,,폐업,2024-05-31,,,,62,,07992,닥터펫동물병원,I,000,2026-05-07 22:02:37,"서울특별시 양천구 목동서로 170, 홈플러스목동점 (목동)",폐업,0002,03,26430283,188729.190478822    ,447572.610039376    ,서울특별시 양천구 목동 919-7 홈플러스목동점 ,2024-05-31 09:28:36
