개방자치단체코드,관리번호,인허가일자,인허가취소일자,영업상태명,폐업일자,휴업시작일자,휴업종료일자,재개업일자,소재지면적,소재지우편번호,도로명우편번호,사업장명,데이터갱신구분,권리주체일련번호,데이터갱신시점,도로명주소,상세영업상태명,상세영업상태코드,영업상태코드,전화번호,좌표정보(X),좌표정보(Y),지번주소,최종수정시점
3670000,367000001220030002,2003-10-31,,폐업,2009-03-06,,,,211.68,,,(주)광영약품,I,L00,2026-05-07 22:01:39,,폐업,0002,03,,,,대전광역시 유성구 갑동 387-33   ,2009-03-06 14:29:46
3670000,367000001220050001,2005-04-28,,폐업,2008-06-05,,,,53.98,,,아이엠바이오(주),I,000,2026-05-07 22:01:39,,폐업,0002,03,,,,대전광역시 유성구 전민동 458-7    ,2008-06-05 15:38:00
3670000,367000001220060001,2006-01-02,,폐업,2010-07-07,,,,122.12,,,(주) 위드팜,I,000,2026-05-07 22:01:39,,폐업,0002,03,,234697.806501528    ,326218.825567168    ,대전광역시 유성구 봉산동 208-15 ,2010-07-09 10:36:48
3670000,367000001220090001,2009-02-06,,폐업,2013-12-04,,,,36,,34172,유성동물약품,I,000,2026-05-07 22:01:39,대전광역시 유성구 장대로 47 (장대동),폐업,0002,03,,230089.79288796     ,317647.182077487    ,대전광역시 유성구 장대동 280-6 ,2013-12-04 14:32:38
3670000,367000001220100001,2010-08-12,,폐업,2013-09-11,,,,0,,,팜앤팜(Farm & Pharm),I,000,2026-05-07 22:01:39,,폐업,0002,03,0428257559,,,대전광역시 유성구 반석동 640-1    더존타워 404호,2013-09-24 16:13:51
3670000,367000001220130001,2013-10-25,,폐업,2014-08-29,,,,302,,34186,(주)아이앤팜,I,L00,2026-05-07 22:01:39,"대전광역시 유성구 온천로 59, 1910호 (봉명동, 동아벤쳐타워)",폐업,0002,03,0428249078,230853.40728642     ,317240.780280791    ,대전광역시 유성구 봉명동 538-8 동아벤쳐타워 1910호,2014-09-03 09:01:03
3670000,367000001220190002,2019-12-03,,폐업,2022-06-21,,,2022-06-21,0,,34195,주식회사 디디엔제이,I,L00,2026-05-07 22:01:40,"대전광역시 유성구 원신흥남로42번길 54, 101호 (원신흥동)",폐업,0002,03,0428229477,230463.848355948    ,314984.590813287    ,대전광역시 유성구 원신흥동 549-7 ,2022-06-21 14:01:41
3670000,367000001220210002,2021-07-15,,폐업,2025-03-13,,,2025-03-13,,,34121,(주)중앙백신연구소,I,L00,2026-05-07 22:01:40,"대전광역시 유성구 대덕대로 530, 대덕첨단산업유통 지하층 13호 (도룡동)",폐업,0002,03,0428700527,233948.540653527    ,319988.156983431    ,대전광역시 유성구 도룡동 399-8 대덕첨단산업유통 ,2025-03-13 14:41:17
3670000,367000001220240002,2024-04-17,,폐업,2025-12-08,,,2025-12-08,0,,34159,(주)더 힐벳,I,L00,2026-05-07 22:01:40,대전광역시 유성구 학하서로 178 (덕명동),폐업,0002,03,07040351277,227340.047068426    ,316025.176860673    ,대전광역시 유성구 덕명동 610-4 1층 ,2025-12-11 15:06:43
3680000,368000001219900001,1990-05-18,,폐업,2006-09-28,,,,37.7,,34425,(주)유한양행충남영업소,I,000,2026-05-07 22:01:39,대전광역시 대덕구 동서대로1761번길 1 (송촌동),폐업,0002,03,,239653.848319245    ,317009.613015595    ,대전광역시 대덕구 송촌동 295-7 ,2011-10-30 14:47:43
3680000,368000001220010001,2001-04-06,,취소/말소/만료/정지/중지,,,,,186.96,,,(주)한젠,I,000,2026-05-07 22:01:39,,말소,0004,04,,237945.33106253     ,322876.11164867     ,대전광역시 대덕구 와동 341-1 ,2009-07-20 11:53:52
3680000,368000001220100001,2010-07-26,,폐업,2016-11-16,,,2016-11-16,47.12,,34411,마니팜,I,000,2026-05-07 22:01:39,대전광역시 대덕구 계족산로17번길 47 (중리동),폐업,0002,03,,238757.002871545    ,318204.939119164    ,대전광역시 대덕구 중리동 104-2 102호 ,2016-11-16 14:46:19
3680000,368000001219960001,1996-01-17,,영업/정상,,,,,156.31,,34334,(주)동명양행,I,L00,2026-05-07 22:01:39,대전광역시 대덕구 덕암로136번길 15 (상서동),정상,0000,01,,237757.720050511    ,325815.316914904    ,대전광역시 대덕구 상서동 830-9 ,2022-04-27 10:01:44
3690000,369000001220200001,2020-05-14,,영업/정상,,,,,96.8,,44416,영원약품,I,000,2026-05-08 22:32:44,"울산광역시 중구 함월21길 28, 2층 (성안동)",정상,0000,01,0522444381,410037.250177542    ,233496.280081429    ,울산광역시 중구 성안동 384-2 ,2020-05-14 09:25:16
3690000,369000001220130001,2013-06-19,,영업/정상,,,,,0,,44433,해동메디칼,I,000,2026-05-08 22:32:44,울산광역시 중구 명난로 28 (태화동),정상,0000,01,0522494571,406833.723928306    ,230931.678726136    ,울산광역시 중구 태화동 900-2 ,2013-06-19 14:40:37
3700000,370000001219830001,1983-10-15,,폐업,2006-10-25,,,,0,,,울산가축약품상사,I,000,2026-05-10 22:32:44,,폐업,0002,03,,408999.658776133    ,229103.267564781    ,울산광역시 남구 신정동 1238-8 ,2006-10-25 17:19:00
3700000,370000001220200001,2020-04-27,,영업/정상,,,,,0,,44630,에이치파마,I,000,2026-05-10 22:32:44,"울산광역시 남구 울밀로 2906, 한솔애플타워 3층 301호 (무거동)",정상,0000,01,,405285.951922716    ,230682.925611139    ,울산광역시 남구 무거동 272-12 한솔애플타워 ,2025-11-18 13:22:18
3730000,373000001220020001,1985-11-14,,폐업,2008-07-08,,,,0,,,퓨리나종합상사,I,000,2026-05-05 22:32:44,울산광역시 울주군 언양읍 반구대로 816,폐업,0002,03,,392817.547976121    ,231313.64277951     ,울산광역시 울주군 언양읍 남부리 80-1 ,2008-07-08 12:54:04
3730000,373000001220180001,2018-01-18,,폐업,2018-10-31,,,2018-10-31,0,,44956,삼동종합가축약품,I,000,2026-05-05 22:32:44,"울산광역시 울주군 삼동면 삼동로 780, 1층 102호",폐업,0002,03,,395720.167492333    ,226984.562923801    ,울산광역시 울주군 삼동면 하잠리 960-1 ,2018-10-31 11:37:35
3730000,373000001220010001,2001-05-16,,영업/정상,,,,,0,,44941,하나가축약품,I,000,2026-05-05 22:32:44,울산광역시 울주군 언양읍 반구대로 855,정상,0000,01,0522642085,392829.50282875     ,231714.302542061    ,울산광역시 울주군 언양읍 송대리 ,2024-07-31 09:56:32
3730000,373000001220020002,1996-12-24,,영업/정상,,,,,0,,44951,영남가축약품,I,000,2026-05-05 22:32:44,울산광역시 울주군 삼남면 반구대로 688,정상,0000,01,,392050.377637029    ,230330.978385622    ,울산광역시 울주군 삼남면 교동리 443-74 ,2023-09-11 10:11:46
3730000,373000001220060001,2006-08-10,,영업/정상,,,,,237.3,,44955,(주)글로벌코리아동물약품,I,L00,2026-05-05 22:32:44,"울산광역시 울주군 삼남면 방기로 42, 1층",정상,0000,01,0553723671,389375.399278406    ,224754.347714815    ,,2021-01-06 09:44:18
3730000,373000001220080001,2008-07-11,,영업/정상,,,,,52.8,,44940,언양가축약품 주식회사,I,L00,2026-05-05 22:32:44,울산광역시 울주군 언양읍 반구대로 816,정상,0000,01,,392817.547976121    ,231313.64277951     ,울산광역시 울주군 언양읍 남부리 80-1 ,2025-03-17 13:24:16
3740000,374000001220120001,2012-08-03,,폐업,2015-07-01,,,,0,,16491,(주)소망약품,I,L00,2025-12-15 16:15:28,경기도 수원시 팔달구 권광로134번길 40 (인계동),폐업,0002,03,0312368323,202880.79157958     ,417444.1645192      ,경기도 수원시 팔달구 인계동 1133-4 ,2015-07-01 18:41:39
3740000,374000001220120002,2012-10-10,,폐업,2015-05-07,,,,0,,16412,(주)자연바이오,I,000,2025-12-15 16:15:28,경기도 수원시 권선구 일월천로15번길 20 (구운동),폐업,0002,03,,197469.696092201    ,420258.623672046    ,경기도 수원시 권선구 구운동 898-7 ,2015-05-07 15:09:08
3740000,374000001220140001,2014-06-12,,폐업,2019-06-07,,,2019-06-07,73.1,,16307,드림팜,I,000,2025-12-15 16:15:28,"경기도 수원시 장안구 송원로14번길 42, 1층 (송죽동, 화심쑥좌훈방)",폐업,0002,03,0312696774,200614.473399794    ,421598.84092264     ,경기도 수원시 장안구 송죽동 389-8 ,2019-06-07 10:24:20
3740000,374000001220140002,2014-10-20,,폐업,2015-07-17,,,,5.2,,16489,메가팜,I,000,2025-12-15 16:15:28,"경기도 수원시 팔달구 인계로108번길 39-11, 403호 (인계동)",폐업,0002,03,0312782627,202538.551851711    ,418235.473712606    ,경기도 수원시 팔달구 인계동 1033-15 403호,2015-07-17 17:43:04
3740000,374000001220150001,2015-06-30,,폐업,2020-01-10,,,2020-01-10,0,,16482,(주)씨피엠팜,I,000,2025-12-15 16:15:28,"경기도 수원시 팔달구 경수대로 549, 301호 (인계동, 동수원빌딩)",폐업,0002,03,0318985525,202528.395966323    ,419233.859416815    ,경기도 수원시 팔달구 인계동 ,2020-01-10 21:32:41
3740000,374000001220180001,2018-10-08,,폐업,2021-08-12,,,2021-08-12,182.81,,16413,(주)조안엠앤에스,I,L00,2025-12-15 16:15:28,"경기도 수원시 권선구 일월천로4번길 26, 2층 (구운동)",폐업,0002,03,07088133388,197597.241036757    ,420014.781535045    ,경기도 수원시 권선구 구운동 919-6 ,2021-08-12 17:23:26
3740000,374000001220190001,2019-01-08,,폐업,2025-03-10,,,2025-03-10,47.92,,16271,주식회사 벡스퍼트,I,L00,2025-12-15 16:15:28,"경기도 수원시 장안구 수성로328번길 29-5, 1층 (영화동)",폐업,0002,03,0312928061,200739.721609794    ,421032.714171043    ,경기도 수원시 장안구 영화동 411-5 ,2025-03-11 13:56:50
3740000,374000001220250001,2025-01-09,,폐업,2025-09-05,,,2025-09-05,43.56,,16705,오케이팜,I,000,2025-12-15 16:15:28,"경기도 수원시 영통구 청명로21번길 15, 해광빌딩 405호 (영통동)",폐업,0002,03,,206946.553804456    ,416442.284319181    ,경기도 수원시 영통구 영통동 1013-16 해광빌딩 405호,2025-09-05 16:26:21
3740000,374000001220080002,2008-07-11,,폐업,2019-11-11,,,2019-11-11,110,,16614,(주)프로챌코리아,I,000,2025-12-15 16:15:28,경기도 수원시 권선구 서호로 89 (서둔동),폐업,0002,03,0312420730,198726.317027219    ,418381.34484942     ,경기도 수원시 권선구 서둔동 103-2 5동 102호,2019-11-11 09:35:43
3740000,374000001220080001,2008-06-18,,폐업,2019-02-14,,,2019-02-14,714.39,,16621,에스엠피(주),I,000,2025-12-15 16:15:28,경기도 수원시 권선구 세화로128번길 61 (서둔동),폐업,0002,03,0312962272,199566.749302467    ,418244.957317443    ,경기도 수원시 권선구 서둔동 320-15 ,2019-02-14 16:32:17
3740000,374000001220070002,2007-11-30,,폐업,2012-03-13,,,,0,,,(주)지브이티에스,I,000,2025-12-15 16:15:28,경기도 수원시 장안구 경수대로1220번길 30-78 (파장동),폐업,0002,03,,199286.55748009     ,424587.890831323    ,경기도 수원시 장안구 파장동 19-4 ,2012-03-14 10:27:32
3740000,374000001220070001,2007-08-24,,폐업,2014-02-03,,,,0,,,성세가축약품,I,000,2025-12-15 16:15:28,,폐업,0002,03,,,,경기도 수원시 팔달구 고등동 221-1    ,2014-02-03 15:31:54
3740000,374000001220040001,2004-03-04,,폐업,2011-08-17,,,,0,,,청미비엔피,I,000,2025-12-15 16:15:28,"경기도 수원시 팔달구 경수대로 420, 1004호 (인계동,마라톤빌딩)",폐업,0002,03,,202221.096074485    ,417969.245452524    ,경기도 수원시 팔달구 인계동 1015-3 마라톤빌딩 1004호,2011-08-17 17:51:54
3740000,374000001220030004,2003-12-13,,폐업,2005-04-26,,,,0,,,프러스벳,I,000,2025-12-15 16:15:28,,폐업,0002,03,0312420730,,,경기도 수원시 장안구 파장동 476-1    ,2005-04-26 16:19:33
3740000,374000001220030003,2003-08-27,,폐업,2007-05-25,,,,0,,,(주)나나,I,000,2025-12-15 16:15:28,경기도 수원시 영통구 영통로174번길 5 (망포동),폐업,0002,03,,204877.776730399    ,415711.693056795    ,경기도 수원시 영통구 망포동 332-7 ,2007-05-25 13:25:34
3740000,374000001220010002,2001-01-13,,폐업,2005-02-18,,,,0,,,알앤엘생명과학,I,000,2025-12-15 16:15:28,,폐업,0002,03,,,,경기도 수원시 팔달구 화서동 685-2    ,2005-02-18 10:33:42
3740000,374000001220030001,2003-04-08,,폐업,2008-12-10,,,,137,,,네오바이오(주),I,L00,2025-12-15 16:15:28,,폐업,0002,03,,206700.383355563    ,416436.343371573    ,경기도 수원시 영통구 영통동 1005-0011 ,2008-12-10 13:29:18
3740000,374000001220250002,2025-09-10,,영업/정상,,,,,192.76,,16710,리앤리 주식회사,I,L00,2025-12-15 16:15:28,"경기도 수원시 영통구 청명로 4, 다빈빌딩 4층 (영통동)",정상,0000,01,0312033387,206980.077111245    ,416244.999529389    ,경기도 수원시 영통구 영통동 1025-18 다빈빌딩 ,2025-09-10 09:24:05
3740000,374000001220220001,2022-04-29,,영업/정상,,,,,0,,16705,(주)베텍코리아,U,L00,2026-03-28 03:03:03,"경기도 수원시 영통구 청명로21번길 15, 해광빌딩 408호 (영통동)",정상,0000,01,18332085,206946.553804456    ,416442.284319181    ,경기도 수원시 영통구 영통동 1013-16 해광빌딩 ,2026-03-27 09:02:33
3740000,374000001220210001,2021-01-12,,영업/정상,,,,,0,,16710,(주)미림약품,I,L00,2025-12-15 16:15:28,"경기도 수원시 영통구 청명로 4, 다빈빌딩 3,5층 (영통동)",정상,0000,01,0312062314,206980.077111245    ,416244.999529389    ,경기도 수원시 영통구 영통동 1025-18 다빈빌딩 ,2024-01-22 09:14:30
3740000,374000001220200003,2020-12-08,,영업/정상,,,,,209,,16201,(주)바이오라인,I,L00,2025-12-15 16:15:28,"경기도 수원시 장안구 경수대로1220번길 30-4, 1층 (파장동)",정상,0000,01,0312687960,198971.809010209    ,424287.269611351    ,경기도 수원시 장안구 파장동 518 ,2024-02-23 16:11:33
3740000,374000001220200002,2020-07-13,,영업/정상,,,,,86.87,,16360,(주)비오지노키,I,L00,2025-12-15 16:15:28,"경기도 수원시 장안구 서부로 2139, SK HUB BLUE 6012호 (율전동)",정상,0000,01,07050152062,197415.841321941    ,421942.320630788    ,경기도 수원시 장안구 율전동 285-2 SK HUB BLUE 6012호,2025-04-03 15:15:01
3740000,374000001220200001,2020-06-16,,영업/정상,,,,,52.83,,16229,(주)바이오포스,I,L00,2025-12-15 16:15:28,"경기도 수원시 영통구 창룡대로 260, 광교 센트럴비즈타워 103(일부)호 (이의동)",정상,0000,01,03180667445,203248.317007337    ,421498.090312553    ,경기도 수원시 영통구 이의동 1283 광교 센트럴비즈타워 ,2022-07-08 10:08:55
3740000,374000001220190002,2019-08-28,,영업/정상,,,,,910.9,,16569,(주)힐링팜,I,L00,2025-12-15 16:15:28,"경기도 수원시 권선구 효원로 182, 5층 (권선동)",정상,0000,01,0312223365,201850.185260612    ,418011.120000388    ,경기도 수원시 권선구 권선동 939-4 ,2022-07-21 10:33:12
3740000,374000001220100001,2010-04-16,,휴업,,2011-09-01,2012-08-31,,330,,,(주)엠케이생명과학,I,000,2025-12-15 16:15:28,,휴업,0001,02,0313035341,205249.495788632    ,415913.273839865    ,경기도 수원시 영통구 영통동 980-0003 디지털엠파이어 C동 1101호호,2011-09-06 08:16:56
3740000,374000001220090001,2009-02-25,,영업/정상,,,,,0,,16564,(주)케이엠바이오,I,000,2025-12-15 16:15:28,경기도 수원시 권선구 세권로 145 (권선동),정상,0000,01,0312325252,201720.358407162    ,417213.366855015    ,경기도 수원시 권선구 권선동 1001-6 덕원빌딩 501호,2017-06-01 13:40:03
3740000,374000001220030002,1983-03-22,,영업/정상,,,,,0,,16263,(주)청려원,I,L00,2025-12-15 16:15:28,경기도 수원시 팔달구 정조로 751-7 (중동),정상,0000,01,0312422078,201349.555455064    ,419240.491644183    ,경기도 수원시 팔달구 중동 2-2 ,2023-06-19 19:19:44
3740000,374000001219960001,1996-05-28,,영업/정상,,,,,0,,16589,송가축약품,I,000,2025-12-15 16:15:28,"경기도 수원시 권선구 덕영대로1145번길 8, 2층 (세류동)",정상,0000,01,,201415.50252274     ,416638.116758235    ,"경기도 수원시 권선구 세류동 1117-16 , 2층 ",2021-07-12 17:12:23
3740000,374000001220010001,2001-05-24,,폐업,2009-03-26,,,,0,,,소프트아쿠아,I,000,2025-12-15 16:15:28,경기도 수원시 장안구 서부로2123번길 28 (율전동),폐업,0002,03,,197241.64490483     ,421834.960582869    ,경기도 수원시 장안구 율전동 297 ,2009-03-26 14:38:48
3740000,374000001220000001,2000-05-22,,폐업,2015-07-29,,,,136,,16681,피앤피에드텍,I,000,2025-12-15 16:15:28,"경기도 수원시 영통구 신원로 88, 101동 911호 (신동, 디지털엠파이어2)",폐업,0002,03,,204417.597900081    ,416171.151702392    ,경기도 수원시 영통구 신동 486 디지털엠파이어2 101동 911호,2015-07-29 15:34:20
3740000,374000001219860001,1986-12-11,,폐업,2021-11-17,,,2021-11-17,0,,16564,중앙가축약품,I,000,2025-12-15 16:15:28,경기도 수원시 권선구 세권로 145 (권선동),폐업,0002,03,,201720.358407162    ,417213.366855015    ,경기도 수원시 권선구 권선동 1001-6 ,2021-11-17 14:54:27
3740000,374000001219830001,1983-04-19,,폐업,2008-04-16,,,,0,,,벳코리아,I,L00,2025-12-15 16:15:28,,폐업,0002,03,,,,경기도 수원시 영통구 이의동 122-8 ,2008-04-16 08:19:22
3780000,378000001219980001,1998-10-09,,영업/정상,,,,,0,,13590,한수약품(주),U,L00,2026-05-07 03:03:03,"경기도 성남시 분당구 황새울로319번길 8-6, 5층 (서현동, 수의사회관)",정상,0000,01,0317024331,210654.986591999    ,431519.970467175    ,경기도 성남시 분당구 서현동 272-5 수의사회관 5층 ,2026-05-06 16:26:33
3780000,378000001220180002,2018-05-03,,폐업,2020-10-22,,,2020-10-22,,,13640,(주)메디노바,I,L00,2025-12-15 16:15:28,"경기도 성남시 수정구 위례광장로 300, 위례중앙역 중앙타워 1207-2호 (창곡동)",폐업,0002,03,0317568858,212556.476317272    ,441263.937106941    ,경기도 성남시 수정구 창곡동 509 위례중앙역 중앙타워 1207-호,2020-10-23 11:11:53
3780000,378000001219990002,2006-12-21,,취소/말소/만료/정지/중지,,,,,0,,,(주)코스마약품,I,L00,2025-12-15 16:15:28,경기도 성남시 분당구 돌마로522번길 29 (서현동),말소,0004,04,,212247.843882219    ,430661.161802224    ,경기도 성남시 분당구 서현동 329-4 ,2008-11-21 10:53:44
3780000,378000001220040002,2004-12-30,,영업/정상,,,,,0,,,(주)동원파마,I,L00,2025-12-15 16:15:28,"경기도 성남시 분당구 야탑남로 255, B동 504호 (야탑동,분당테크노파크)",정상,0000,01,,,,경기도 성남시 분당구 수내동 148 분당테크노파크 B동 504호,2022-11-10 14:53:53
3780000,378000001220080002,2008-12-30,,영업/정상,,,,,0,,13590,유니드,I,000,2025-12-15 16:15:28,"경기도 성남시 분당구 황새울로335번길 8, 덕산빌딩 4층 4-40호 (서현동)",정상,0000,01,03180177663,210745.282176248    ,431619.243032612    ,경기도 성남시 분당구 서현동 260-4 덕산빌딩 ,2023-09-11 16:55:40
3780000,378000001220200001,2020-11-30,,영업/정상,,,,,276,,13647,(주)에이씨씨,I,000,2025-12-15 16:15:28,"경기도 성남시 수정구 위례서일로 12, 우남 이타워 프라자 6층 603호 (창곡동)",정상,0000,01,07040330263,212084.510780095    ,440356.597367473    ,경기도 성남시 수정구 창곡동 559-3 우남 이타워 프라자 ,2022-03-31 16:22:55
3780000,378000001220210001,2021-01-14,,영업/정상,,,,,0,,13590,수의사 장터,I,000,2025-12-15 16:15:28,"경기도 성남시 분당구 황새울로319번길 8-6, 수의과학회관 7층 (서현동)",정상,0000,01,,210654.986591999    ,431519.970467175    ,경기도 성남시 분당구 서현동 272-5 수의과학회관    7층 ,2023-02-22 09:40:55
3780000,378000001219970003,2006-12-04,,취소/말소/만료/정지/중지,,,,,0,,,(주)코메드,I,L00,2025-12-15 16:15:28,"경기도 성남시 분당구 야탑남로 230, 가동 403호 (야탑동,아파트형공장)",말소,0004,04,,213284.742417906    ,433565.737288175    ,경기도 성남시 분당구 야탑동 151 아파트형공장 가동 403호,2008-11-21 10:53:14
3780000,378000001220240001,2024-06-28,,영업/정상,,,,,,,13590,주식회사 안다,I,000,2026-02-15 21:32:33,"경기도 성남시 분당구 황새울로351번길 10, 여암빌딩 401-S03호 (서현동)",정상,0000,01,,210834.307532665    ,431738.329161906    ,경기도 성남시 분당구 서현동 254-4 여암빌딩 ,2026-02-14 10:09:35
3780000,378000001220000001,2000-02-10,,폐업,2005-04-11,,,,0,,,(주) 해마루,I,L00,2025-12-15 16:15:28,,폐업,0002,03,,,,경기도 성남시 분당구 서현동 272-5   ,2005-04-11 16:04:59
3780000,378000001220020001,2002-04-18,,폐업,2021-04-30,,,2021-04-30,0,,,바이오배트(주),I,L00,2025-12-15 16:15:28,경기도 성남시 분당구 정자일로 1 (금곡동),폐업,0002,03,,209268.321106193    ,427643.0746251      ,경기도 성남시 분당구 금곡동 210 ,2021-04-30 14:49:30
3780000,378000001220040001,2004-10-18,,폐업,2008-06-30,,,,0,,,엠플러스,I,000,2025-12-15 16:15:28,,폐업,0002,03,,,,경기도 성남시 수정구 복정동 67814 101호,2008-07-07 10:30:35
3780000,378000001220050001,2005-02-17,,폐업,2010-08-31,,,,0,,,(주)대동신약,I,000,2025-12-15 16:15:28,"경기도 성남시 분당구 성남대로331번길 3-13, 506호 (정자동,대명제스트)",폐업,0002,03,,209469.373536974    ,429151.981967036    ,경기도 성남시 분당구 정자동 156-3 대명제스트 506호,2010-09-17 15:20:32
3780000,378000001219970001,1987-05-29,,휴업,,2022-03-08,,,29.8,,13375,정일가축약품,I,000,2025-12-15 16:15:28,"경기도 성남시 중원구 산성대로80번길 18, 1층 (성남동, 수성빌딩)",휴업,0001,02,0317544671,211261.045444241    ,436619.974571499    ,경기도 성남시 중원구 성남동 4256 ,2022-03-10 16:38:57
3780000,378000001220230001,2023-03-13,,영업/정상,,,,,0,,13616,(주)유나이티드헬스,I,L00,2025-12-15 16:15:28,"경기도 성남시 분당구 정자일로 15, 205호 (금곡동, 분당하우스토리)",정상,0000,01,0317199430,209225.474488586    ,427775.245466302    ,경기도 성남시 분당구 금곡동 202 분당하우스토리 205호,2023-03-13 20:33:24
3780000,378000001220220001,2022-10-17,,영업/정상,,,,,0,,13209,(주)케어사이드,I,L00,2025-12-15 16:15:28,"경기도 성남시 중원구 사기막골로45번길 14, 성남 우림 라이온스밸리 A동 B310호 (상대원동)",정상,0000,01,0317851493,214983.338171288    ,437154.00905322     ,경기도 성남시 중원구 상대원동 146-8 성남 우림 라이온스밸리 A동 B310호,2025-12-08 12:55:47
3780000,378000001220210002,2021-10-22,,영업/정상,,,,,671.6,,13106,(주)펫팜,I,L00,2025-12-20 02:40:00,"경기도 성남시 수정구 청계산로4길 53, 4층 401-403호 (고등동)",정상,0000,01,07041793885,208904.227357393    ,435882.848292517    ,경기도 성남시 수정구 고등동 609-2 ,2025-12-18 13:28:57
3780000,378000001220080001,2008-11-25,,폐업,2012-09-03,,,,0,,,㈜조이피드,I,000,2025-12-15 16:15:28,"경기도 성남시 분당구 야탑로 95, 501호 (야탑동,세신옴니코아빌딩)",폐업,0002,03,0317088040,211377.170501777    ,434235.718610669    ,경기도 성남시 분당구 야탑동 367-4 세신옴니코아빌딩 501호,2012-09-03 15:50:28
3780000,378000001220090001,2009-10-22,,폐업,2019-07-15,,,2019-07-15,0,,13516,(주)메덱스,I,L00,2025-12-15 16:15:28,"경기도 성남시 분당구 판교로 700, 상가동 301호 (야탑동, 분당테크노파크)",폐업,0002,03,,213284.742417906    ,433565.737288175    ,경기도 성남시 분당구 야탑동 151 분당테크노파크 상가동 301호,2019-07-15 16:02:13
3780000,378000001220180001,2018-02-12,,폐업,2021-07-20,,,2021-07-20,0,,13467,(주)헬로우팜,I,000,2025-12-15 16:15:28,"경기도 성남시 분당구 운중로 170, 현준빌딩 301호 (운중동)",폐업,0002,03,0317059941,207193.837980509    ,432110.550218717    ,경기도 성남시 분당구 운중동 1018-1 현준빌딩 301호,2021-07-20 11:29:48
3780000,378000001220230002,2023-06-29,,폐업,2024-09-01,,,2024-09-01,0,,13558,주식회사 퓨넥스,I,L00,2025-12-15 16:15:28,"경기도 성남시 분당구 성남대로343번길 10-6, 3층 341호 (정자동)",폐업,0002,03,07088888810,209414.542492441    ,429463.510792933    ,경기도 성남시 분당구 정자동 18-4 ,2024-09-05 10:16:28
3780000,378000001220180003,2018-10-22,,폐업,2022-03-21,,,2022-03-21,0,,13209,(주)케어사이드,I,L00,2025-12-15 16:15:28,"경기도 성남시 중원구 사기막골로45번길 14, 성남 우림 라이온스밸리 A동 B306호 (상대원동)",폐업,0002,03,0317851493,214983.338171288    ,437154.00905322     ,경기도 성남시 중원구 상대원동 146-8 성남 우림 라이온스밸리 A동 B306호,2022-03-23 17:21:06
3780000,378000001219990001,2006-12-04,,취소/말소/만료/정지/중지,,,,,0,,,(주)통진제약,I,L00,2025-12-15 16:15:28,"경기도 성남시 분당구 내정로17번길 8, B동 3호 (정자동,한솔플라자)",말소,0004,04,,209981.672757397    ,428876.921335259    ,경기도 성남시 분당구 정자동 131-1 한솔플라자 B동 3호,2008-11-21 10:52:33
3820000,382000001219960001,1996-02-08,,폐업,2004-12-14,,,,0,,,삼한물산(주),I,000,2026-03-26 22:36:48,,폐업,0002,03,,,,경기도 의정부시 의정부동 215-6    ,2004-12-14 16:56:35
3820000,382000001220220001,2022-11-10,,휴업,,2024-08-14,,,207.1,,11625,(주)솔리드팜,I,L00,2026-03-26 22:36:48,"경기도 의정부시 경의로 7, 2층 (의정부동)",휴업,0001,02,0318658821,203121.192837482    ,470058.180514569    ,경기도 의정부시 의정부동 534-4 ,2024-08-14 16:25:28
3820000,382000001219870001,1987-12-12,,폐업,2007-02-14,,,,0,,11750,합동가축약품,I,000,2026-03-26 22:36:48,경기도 의정부시 동일로 688 (금오동),폐업,0002,03,,204612.865733663    ,471864.781506519    ,경기도 의정부시 금오동 388-13 ,2015-08-02 11:46:43
3820000,382000001219840001,1984-11-02,,폐업,2014-03-25,,,,0,,11692,제일가축약품,I,000,2026-03-26 22:36:48,경기도 의정부시 행복로 44 (의정부동),폐업,0002,03,,204404.0311564      ,471104.549704804    ,경기도 의정부시 의정부동 154-4 ,2014-03-26 09:00:29
3820000,382000001219790001,1979-05-12,,폐업,2007-12-24,,,,0,,,하나가축약품,I,000,2026-03-26 22:36:48,,폐업,0002,03,,,,경기도 의정부시 의정부동 186-8    ,2007-12-24 12:54:20
3820000,382000001220190001,2019-03-11,,폐업,2021-05-06,,,,0,,11625,주식회사 솔리드팜,I,L00,2026-03-26 22:36:48,"경기도 의정부시 경의로 7, 2층 (의정부동)",폐업,0002,03,0318658821,203121.192837482    ,470058.180514569    ,경기도 의정부시 의정부동 534-4 ,2021-05-12 11:40:21
3820000,382000001220020001,2002-04-16,,폐업,2011-12-01,,,,0,,,협성펫(주),I,L00,2026-03-26 22:36:48,,폐업,0002,03,,205063.213018399    ,471793.048671015    ,경기도 의정부시 금오동 343-3 ,2011-12-01 17:09:57
3830000,383000001220110001,2011-08-18,,폐업,2018-07-20,,,2018-07-20,139.3,,13951,베이스팜,I,L00,2025-12-15 16:15:28,"경기도 안양시 동안구 관양로 281-1, 2층 (관양동)",폐업,0002,03,0314211525,197788.479689277    ,432873.781907874    ,경기도 안양시 동안구 관양동 1498-16 ,2018-07-20 17:13:30
