개방자치단체코드,관리번호,인허가일자,인허가취소일자,영업상태명,폐업일자,휴업시작일자,휴업종료일자,재개업일자,소재지면적,소재지우편번호,도로명우편번호,사업장명,데이터갱신구분,권리주체일련번호,데이터갱신시점,도로명주소,상세업무구분명,상세영업상태명,상세영업상태코드,영업상태코드,전화번호,좌표정보(X),좌표정보(Y),지번주소,최종수정시점
3490000,349000004620210020,2021-07-18,,영업/정상,,,,,0,,22358,AMI PET,I,000,2026-05-09 22:33:20,"인천광역시 중구 백운로 **, *층 (중산동)",,정상,0000,01,,160335.805546928    ,444310.350002991    ,인천광역시 중구 중산동 ****-* ,2022-04-28 18:09:58
3490000,349000004620220002,2022-01-12,,영업/정상,,,,,0,,22361,캔디캣,I,000,2026-05-09 22:33:20,"인천광역시 중구 화랑목로***번길 **, ***호 (운서동)",,정상,0000,01,,155631.185296212    ,443670.391762751    ,인천광역시 중구 운서동 ****-** ,2022-04-28 18:09:58
3490000,349000004620210017,2021-07-17,,영업/정상,,,,,0,,22358,AMI PET CONSULT,I,000,2026-05-09 22:33:20,"인천광역시 중구 백운로 **, *층 (중산동)",,정상,0000,01,,160362.186075118    ,444309.438790404    ,인천광역시 중구 중산동 ****-** ,2022-04-28 18:09:58
3490000,349000004620220010,2022-05-06,,폐업,2023-11-23,,,,0,,22357,노블펫(주),I,000,2026-05-09 22:33:20,인천광역시 중구 백운로***번길 ***(운북동),,폐업,0002,03,,158722.673885903    ,445944.976670141    ,인천광역시 중구 운북동 **-** ,2023-11-23 17:02:59
3490000,349000004620210003,2021-01-25,,폐업,2021-01-25,,,,0,,22382,시바나라 인천공항점,I,000,2026-05-09 22:33:20,"인천광역시 중구 공항로***번길 **, IBC 디오빌 ***동 ***호 (운서동)",,폐업,0002,03,,152407.84952483     ,437537.647881003    ,인천광역시 중구 운서동 ****-* IBC 디오빌 ,2022-04-28 18:09:57
3490000,349000004620170004,2017-11-28,,폐업,2022-04-04,,,,0,,22384,닥스라인 불리 코리아,I,000,2026-05-09 22:33:19,인천광역시 중구 남북로**번길 ** (남북동),,폐업,0002,03,,147599.378224622    ,439049.912948909    ,인천광역시 중구 남북동 ***-* ,2022-04-28 18:09:56
3491000,349000004620160006,2016-09-07,,취소/말소/만료/정지/중지,2024-01-02,,,,0,,22329,서당개30년,I,000,2026-07-01 09:19:30,인천광역시 중구 서해대로 ***-* (신흥동*가),,말소,0004,04,,167689.729390724    ,440637.537464202    ,인천광역시 중구 신흥동*가 **-** ,2024-03-18 14:57:14
3491000,349100004620210017,2021-07-17,,영업/정상,,,,,0,,22358,AMI PET CONSULT,I,000,2026-07-01 09:19:30,"인천광역시 영종구 백운로 **, *층 (중산동)",,정상,0000,01,,160362.186075118    ,444309.438790404    ,인천광역시 영종구 중산동 ****-** ,2022-04-28 18:09:58
3491000,349100004620210003,2021-01-25,,폐업,2021-01-25,,,,0,,22382,시바나라 인천공항점,I,000,2026-07-01 09:19:30,"인천광역시 영종구 공항로***번길 **, IBC 디오빌 ***동 ***호 (운서동)",,폐업,0002,03,,152407.84952483     ,437537.647881003    ,인천광역시 영종구 운서동 ****-* IBC 디오빌 ,2022-04-28 18:09:57
3491000,349000004620220009,2022-03-25,,취소/말소/만료/정지/중지,2024-01-02,,,,0,,22314,프라독,I,000,2026-07-01 09:19:30,"인천광역시 중구 신포로**번길 **, 중앙프라자 (중앙동*가)",,말소,0004,04,,166539.097014245    ,441144.233021423    ,인천광역시 중구 중앙동*가 *-** 중앙프라자 ,2024-03-18 14:57:32
3491000,349100004620220011,2022-11-18,,취소/말소/만료/정지/중지,2025-02-03,,,,0,,22361,헬로우브리,I,000,2026-07-01 09:19:30,"인천광역시 영종구 햇내로안길 **, *층 (운서동)",,말소,0004,04,,155598.42278774     ,443787.023580031    ,인천광역시 영종구 운서동 ****-* ,2025-02-03 17:08:46
3491000,349100004620210020,2021-07-18,,영업/정상,,,,,0,,22358,AMI PET,I,000,2026-07-01 09:19:30,"인천광역시 영종구 백운로 **, *층 (중산동)",,정상,0000,01,,160335.805546928    ,444310.350002991    ,인천광역시 영종구 중산동 ****-* ,2022-04-28 18:09:58
3491000,349100004620220002,2022-01-12,,영업/정상,,,,,0,,22361,캔디캣,I,000,2026-07-01 09:19:30,"인천광역시 영종구 화랑목로***번길 **, ***호 (운서동)",,정상,0000,01,,155631.185296212    ,443670.391762751    ,인천광역시 영종구 운서동 ****-** ,2022-04-28 18:09:58
3491000,349100004620220010,2022-05-06,,폐업,2023-11-23,,,,0,,22357,노블펫(주),I,000,2026-07-01 09:19:30,인천광역시 영종구 백운로***번길 ***(운북동),,폐업,0002,03,,158722.673885903    ,445944.976670141    ,인천광역시 영종구 운북동 **-** ,2023-11-23 17:02:59
3491000,349100004620170004,2017-11-28,,폐업,2022-04-04,,,,0,,22384,닥스라인 불리 코리아,I,000,2026-07-01 09:19:30,인천광역시 영종구 남북로**번길 ** (남북동),,폐업,0002,03,,147599.378224622    ,439049.912948909    ,인천광역시 영종구 남북동 ***-* ,2022-04-28 18:09:56
3501000,350100004620161006,2016-09-07,,취소/말소/만료/정지/중지,2024-01-02,,,,0,,22329,서당개30년,I,000,2026-07-01 09:37:58,인천광역시 제물포구 서해대로 ***-* (신흥동*가),,말소,0004,04,,167689.729390724    ,440637.537464202    ,인천광역시 제물포구 신흥동*가 **-** ,2024-03-18 14:57:14
3501000,350100004620221009,2022-03-25,,취소/말소/만료/정지/중지,2024-01-02,,,,0,,22314,프라독,I,000,2026-07-01 09:37:58,"인천광역시 제물포구 신포로**번길 **, 중앙프라자 (중앙동*가)",,말소,0004,04,,166539.097014245    ,441144.233021423    ,인천광역시 제물포구 중앙동*가 *-** 중앙프라자 ,2024-03-18 14:57:32
3510500,351050004620210001,2021-01-29,,폐업,2021-11-17,,,,0,,22135,그로우펫,I,000,2026-05-11 22:33:26,"인천광역시 미추홀구 주안중로**번길 **-*, 수목어빌딩 *층 (주안동)",,폐업,0002,03,,171782.137284915    ,440097.646378189    ,인천광역시 미추홀구 주안동 ***-* 수목어빌딩 ,2022-04-28 18:11:15
3510500,351050004620210010,2021-04-28,,폐업,2023-02-06,,,,0,,22114,개떼라떼,I,000,2026-05-11 22:33:26,"인천광역시 미추홀구 숙골로 ***, 스카이프라자* ***호,***호 (도화동)",,폐업,0002,03,,170014.558582337    ,441184.31681253     ,인천광역시 미추홀구 도화동 ****-* 스카이프라자* ,2023-02-06 13:16:45
3510500,351050004620210018,2021-07-07,,폐업,2023-03-16,,,,0,,22168,펫샾(#)시티,I,000,2026-05-11 22:33:26,"인천광역시 미추홀구 수봉남로**번길 **, *층, *층 일부층 (용현동)",,폐업,0002,03,,169414.097071236    ,439689.66307805     ,인천광역시 미추홀구 용현동 ***-*** ,2023-03-16 17:57:43
3510500,351050004620240001,2024-12-17,,영업/정상,,,,,0,,22128,냥만스럽개,I,000,2026-05-11 22:33:27,"인천광역시 미추홀구 염창로 **, *층 (주안동)",,정상,0000,01,,171675.190206026    ,440455.171666855    ,인천광역시 미추홀구 주안동 **-** ,2025-04-01 12:58:47
3510500,351000004620180003,2018-04-16,,폐업,2019-08-26,,,,0,,22218,한국동물원운영,I,000,2026-05-11 22:33:10,인천광역시 미추홀구 학익소로*번길 ** (학익동),,폐업,0002,03,,170606.634103205    ,438333.458912795    ,인천광역시 미추홀구 학익동 *-** ,2022-04-28 18:11:12
3510500,351050004620230001,2023-08-01,,취소/말소/만료/정지/중지,2025-12-31,,,,0,,22177,D&C Land,I,000,2026-05-11 22:33:26,인천광역시 미추홀구 인주대로 ** (용현동),,말소,0004,04,0328889910,168839.819084359    ,439481.746469013    ,인천광역시 미추홀구 용현동 ***-** ,2025-12-31 18:17:40
3520000,352000004620160009,2009-06-17,,폐업,2022-12-16,,,,0,,21900,화이트 포메라니안,I,000,2026-05-07 22:34:40,인천광역시 연수구 독배로 *** (옥련동),,폐업,0002,03,,168671.555303583    ,436903.451041562    ,인천광역시 연수구 옥련동 **-** ,2022-12-16 13:31:10
3520000,352000004620150008,2015-10-06,,폐업,2016-10-27,,,,0,,21929,두부네,I,000,2026-05-07 22:34:40,인천광역시 연수구 청능대로***번길 ** (연수동),,폐업,0002,03,07078188839,171521.319874054    ,434462.5833234      ,인천광역시 연수구 연수동 ***-* ,2022-04-28 18:11:20
3520000,352000004620230001,2023-08-29,,폐업,2024-08-22,,,,0,,22006,로얄플라잉,I,000,2026-05-07 22:34:40,"인천광역시 연수구 센트럴로 ***, C***호 (송도동)",,폐업,0002,03,,167306.809226746    ,433346.288587482    ,인천광역시 연수구 송도동 **-* C***호,2024-08-22 15:39:29
3520000,352000004620180016,2018-06-12,,폐업,2019-08-30,,,,0,,22003,피터펫 애견카페,I,000,2026-05-07 22:34:40,"인천광역시 연수구 센트럴로 ***, A동 *층 ***호 (송도동, 송도센트럴파크푸르지오)",,폐업,0002,03,0328328220,168405.695874811    ,432336.114528429    ,인천광역시 연수구 송도동 **-* 송도센트럴파크푸르지오 ,2022-04-28 18:11:23
3520000,352000004620180014,2018-05-31,,폐업,2018-09-30,,,,0,,22001,시바나라,I,000,2026-05-07 22:34:40,"인천광역시 연수구 컨벤시아대로 **, ***호 (송도동, 푸르지오월드마크)",,폐업,0002,03,0328328383,169064.212582321    ,432938.067579382    ,인천광역시 연수구 송도동 **-** 푸르지오월드마크 ,2022-04-28 18:11:23
3530000,353000004620220019,2022-04-22,,폐업,2023-05-26,,,,0,,21536,도도벨라,I,000,2026-04-29 22:35:46,"인천광역시 남동구 구월남로 ***, *층 (구월동)",,폐업,0002,03,,175402.383847493    ,438898.323873349    ,인천광역시 남동구 구월동 ****-* *층 ,2023-05-26 16:35:10
3530000,353000004620260001,2026-03-11,,영업/정상,,,,,0,,21669,인천강아지분양 고양이분양 엘르펫,I,000,2026-04-29 22:35:46,"인천광역시 남동구 소래역동로 *, *층 (논현동)",,정상,0000,01,,176274.035334058    ,433432.097791711    ,인천광역시 남동구 논현동 ***-* *층 ,2026-03-11 16:17:09
3530000,353000004620210015,2021-03-09,,폐업,2022-01-28,,,,0,,21538,날라리캣,I,000,2026-04-29 22:35:46,"인천광역시 남동구 하촌서로 *, ***동 ***호 (만수동)",,폐업,0002,03,,175985.762302149    ,438634.410373309    ,인천광역시 남동구 만수동 ***-** ***동 ***호,2022-04-28 18:11:31
3530000,353000004620200023,2020-07-27,,폐업,2022-10-18,,,,0,,21508,센스퍼피,I,000,2026-04-29 22:35:46,"인천광역시 남동구 백범로 ***, *층 (간석동)",,폐업,0002,03,0324229997,173931.115168319    ,440654.820668211    ,인천광역시 남동구 간석동 ***-* *층 ,2022-10-18 10:41:21
3530000,353000004620190027,2019-06-20,,폐업,2022-01-24,,,,0,,21542,제이케이 트레이드,I,000,2026-04-29 22:35:46,"인천광역시 남동구 호구포로 ***, 신세계아파트상가 ***, ***호 (구월동)",,폐업,0002,03,,175157.519616896    ,439571.555823113    ,"인천광역시 남동구 구월동 ***-*** 신세계아파트상가 ***, ***호",2022-04-28 18:11:29
3530000,353000004620180024,2018-05-30,,폐업,2022-04-29,,,,0,,21594,로얄플라잉,I,000,2026-04-29 22:35:46,"인천광역시 남동구 담방로 **, *층 (만수동)",,폐업,0002,03,,176794.5            ,438075.975000001    ,인천광역시 남동구 만수동 ****-* *층 ,2022-04-29 14:38:05
3530000,353000004620180015,2018-04-20,,폐업,2025-11-24,,,,0,,21540,마이펫,I,000,2026-04-29 22:35:45,"인천광역시 남동구 소래로 ***-*, *층 (만수동)",,폐업,0002,03,,176507.684823287    ,438865.630054894    ,인천광역시 남동구 만수동 ***-** *층 ,2025-12-12 17:46:27
3530000,353000004620200013,2020-05-08,,폐업,2023-01-19,,,,0,,21559,레니팜,I,000,2026-04-29 22:35:46,"인천광역시 남동구 문화로 ***, 지하*층 (구월동)",,폐업,0002,03,,173365.756024892    ,438988.608268112    ,인천광역시 남동구 구월동 ****-** 지하*층 ,2023-01-19 17:12:58
3540000,354000004620200019,2020-07-01,,폐업,2021-12-28,,,,0,,21439,캔디 캣,I,000,2026-05-11 22:33:29,인천광역시 부평구 백범로***번길 ** (십정동),,폐업,0002,03,,173970.094742449    ,440885.231699842    ,인천광역시 부평구 십정동 ***-** ,2022-04-28 18:11:26
3540000,354000004620210024,2021-12-24,,폐업,2025-05-20,,,,0,,21426,Dream Cat (드림캣),I,000,2026-05-11 22:33:29,"인천광역시 부평구 경인로****번길 **-**, *층 (부개동)",,폐업,0002,03,,176304.983855443    ,442718.08845093     ,인천광역시 부평구 부개동 ***-* *층 ,2025-05-20 13:19:22
3540000,354000004620250001,2025-12-18,,영업/정상,,,,,0,,21366,미유하우스,I,000,2026-05-11 22:33:29,"인천광역시 부평구 부평대로 ***, *층 (부평동)",,정상,0000,01,,175258.755841416    ,444856.428780972    ,인천광역시 부평구 부평동 **-** ,2025-12-18 15:15:58
3550000,355000004620180040,2015-12-03,,폐업,2024-01-25,,,,,,21006,베이비몽(계양점),I,000,2026-05-11 22:33:10,인천광역시 계양구 장기로**번길 ** (장기동),,폐업,0002,03,,176621.940828588    ,452958.33618819     ,인천광역시 계양구 장기동 ***-* ,2024-02-05 10:11:34
3550000,355000004620250001,2025-07-30,,영업/정상,,,,,0,,21006,한중펫,I,000,2026-05-11 22:33:11,"인천광역시 계양구 장기로**번길 **, *층 (장기동)",,정상,0000,01,,176621.940828588    ,452958.33618819     ,인천광역시 계양구 장기동 ***-* ,2025-07-30 16:18:41
3550000,355000004620240001,2024-11-22,,영업/정상,,,,,0,,21006,아시아펫,I,000,2026-05-11 22:33:11,"인천광역시 계양구 장기로 *, *층 (장기동)",,정상,0000,01,,176609.256640263    ,452763.435254274    ,인천광역시 계양구 장기동 ***-** ,2026-02-20 09:26:20
3550000,355000004620200017,2020-12-28,,영업/정상,,,,2025-10-21,0,,21007,퍼피월드,I,000,2026-05-11 22:33:10,"인천광역시 계양구 장제로 ****, 장기빌딩 *층 (장기동)",,정상,0000,01,0325517896,176340.631241665    ,452810.464910566    ,인천광역시 계양구 장기동 ***-* 장기빌딩 ,2025-12-17 14:23:31
3550000,355000004620200008,2020-09-03,,영업/정상,,,,,0,,21006,어스펫,U,000,2026-06-26 03:03:03,"인천광역시 계양구 장기로**번길 **, *, *층 (장기동)",,정상,0000,01,,176621.940828588    ,452958.33618819     ,인천광역시 계양구 장기동 ***-* ,2026-06-25 11:32:13
3550000,355000004620210003,2021-03-31,,폐업,2021-11-16,,,,0,,21006,어스펫(US-pet),I,000,2026-05-11 22:33:10,"인천광역시 계양구 장기로 **, 루디아빌딩 ***호 (장기동)",,폐업,0002,03,,176527.137978351    ,452941.452349517    ,인천광역시 계양구 장기동 ***-* 루디아빌딩 ***호,2022-04-28 18:11:15
3550000,355000004620260001,2026-05-29,,영업/정상,,,,,0,,21007,로얄 퍼피 코리아,I,000,2026-05-30 22:32:50,"인천광역시 계양구 장기로 **, *층 ***호 (장기동)",,정상,0000,01,,176515.288304396    ,452895.843604198    ,인천광역시 계양구 장기동 ***-* ***호,2026-05-29 10:39:47
3550000,355000004620220005,2022-03-21,,폐업,2023-12-28,,,,0,,21050,리틀파우즈,I,000,2026-05-11 22:33:11,"인천광역시 계양구 어사대로 **, 지하*층 (계산동)",,폐업,0002,03,,175649.010235494    ,448870.986324859    ,인천광역시 계양구 계산동 ***-** 지하*층 ,2023-12-29 09:54:11
3560000,356000004620180004,2018-04-09,,폐업,2024-03-12,,,,0,,22733,스퀘어독스,I,000,2026-05-08 22:33:46,"인천광역시 서구 담지로*번길 **, *층 (연희동)",,폐업,0002,03,0325681063,169954.955          ,447670.33           ,인천광역시 서구 연희동 ***-** ,2024-03-12 12:46:13
3560000,356000004620170008,2017-08-02,,영업/정상,,,,,0,,22671,앵무새동물원,I,000,2026-05-08 22:33:46,"인천광역시 서구 봉수대로 ****, *동 (왕길동)",,정상,0000,01,0325680303,169646.621688312    ,454161.759340844    ,인천광역시 서구 왕길동 ***-* ,2025-11-27 17:48:28
3560000,356000004620250001,2025-11-14,,영업/정상,,,,,0,,22737,톰퍼피,I,000,2026-05-08 22:33:46,"인천광역시 서구 중봉대로***번길 **, 상가동 B층 ***호 (청라동, 청라 엑슬루타워)",,정상,0000,01,,169130.7707459      ,447686.970640299    ,인천광역시 서구 청라동 ***-* 청라 엑슬루타워 ,2025-11-14 09:51:25
3560000,356000004620210042,2021-07-05,,폐업,,,,,0,,22738,앤 펫,I,000,2026-05-08 22:33:46,"인천광역시 서구 청라에메랄드로 **, 지젤엠청라 A동 B*층 ***호 (청라동)",,폐업,0002,03,,169500              ,447993.88           ,인천광역시 서구 청라동 ***-** 지젤엠청라 A동 B*-*호,2022-04-28 18:11:42
3560000,356000004620190011,2019-03-20,,폐업,,,,,0,,22766,시바랑 냥이랑,I,000,2026-05-08 22:33:46,"인천광역시 서구 보석로 **, 상가동 ***호 (청라동, 청라파크자이더테라스 *단지)",,폐업,0002,03,,166613.692362606    ,446761.782792737    ,인천광역시 서구 청라동 ***-* 청라파크자이더테라스 *단지 상가동 ***호,2022-04-28 18:11:31
3560000,356000004620180065,2018-10-17,,취소/말소/만료/정지/중지,2025-11-05,,,,0,,22738,이카루스 팩토리,I,000,2026-05-08 22:33:46,"인천광역시 서구 청라에메랄드로 **, 지젤엠청라 지하*층 (청라동)",,말소,0004,04,,169500              ,447993.88           ,인천광역시 서구 청라동 ***-** 지젤엠청라 지하*층 ,2025-11-05 11:40:51
3560000,356000004620190020,2019-07-04,,폐업,2021-12-01,,,,0,,22766,KOZIT,I,000,2026-05-08 22:33:46,"인천광역시 서구 보석로**번길 **, *층 (청라동)",,폐업,0002,03,,166836.45           ,446667.92           ,인천광역시 서구 청라동 ***-*** ,2022-04-28 18:11:32
3560000,356000004620180001,2018-01-11,,취소/말소/만료/정지/중지,2025-02-11,,,,0,,22733,루하,I,000,2026-05-08 22:33:46,인천광역시 서구 담지로*번길 ** (연희동),,말소,0004,04,,169982.015790663    ,447700.147550867    ,인천광역시 서구 연희동 ***-* ,2025-02-14 14:52:06
3561000,356100004620180065,2018-10-17,,취소/말소/만료/정지/중지,2025-11-05,,,,0,,22738,이카루스 팩토리,I,000,2026-07-01 13:15:47,"인천광역시 서해구 청라에메랄드로 **, 지젤엠청라 지하*층 (청라동)",,말소,0004,04,,169500              ,447993.88           ,인천광역시 서해구 청라동 ***-** 지젤엠청라 지하*층 ,2025-11-05 11:40:51
3561000,356100004620190011,2019-03-20,,폐업,,,,,0,,22766,시바랑 냥이랑,I,000,2026-07-01 13:15:47,"인천광역시 서해구 보석로 **, 상가동 ***호 (청라동, 청라파크자이더테라스 *단지)",,폐업,0002,03,,166613.692362606    ,446761.782792737    ,인천광역시 서해구 청라동 ***-* 청라파크자이더테라스 *단지 상가동 ***호,2022-04-28 18:11:31
3561000,356100004620190020,2019-07-04,,폐업,2021-12-01,,,,0,,22766,KOZIT,I,000,2026-07-01 13:15:47,"인천광역시 서해구 보석로**번길 **, *층 (청라동)",,폐업,0002,03,,166836.45           ,446667.92           ,인천광역시 서해구 청라동 ***-*** ,2022-04-28 18:11:32
3561000,356100004620210042,2021-07-05,,폐업,,,,,0,,22738,앤 펫,I,000,2026-07-01 13:15:47,"인천광역시 서해구 청라에메랄드로 **, 지젤엠청라 A동 B*층 ***호 (청라동)",,폐업,0002,03,,169500              ,447993.88           ,인천광역시 서해구 청라동 ***-** 지젤엠청라 A동 B*-*호,2022-04-28 18:11:42
3561000,356100004620250001,2025-11-14,,영업/정상,,,,,0,,22737,톰퍼피,I,000,2026-07-01 13:15:47,"인천광역시 서해구 중봉대로***번길 **, 상가동 B층 ***호 (청라동, 청라 엑슬루타워)",,정상,0000,01,,169130.7707459      ,447686.970640299    ,인천광역시 서해구 청라동 ***-* 청라 엑슬루타워 ,2025-11-14 09:51:25
3561000,356100004620180001,2018-01-11,,취소/말소/만료/정지/중지,2025-02-11,,,,0,,22733,루하,I,000,2026-07-01 13:15:47,인천광역시 서해구 담지로*번길 ** (연희동),,말소,0004,04,,169982.015790663    ,447700.147550867    ,인천광역시 서해구 연희동 ***-* ,2025-02-14 14:52:06
3561000,356100004620180004,2018-04-09,,폐업,2024-03-12,,,,0,,22733,스퀘어독스,I,000,2026-07-01 13:15:47,"인천광역시 서해구 담지로*번길 **, *층 (연희동)",,폐업,0002,03,0325681063,169954.955          ,447670.33           ,인천광역시 서해구 연희동 ***-** ,2024-03-12 12:46:13
3565000,356500004620170008,2017-08-02,,영업/정상,,,,,0,,22671,앵무새동물원,I,000,2026-07-01 10:04:26,"인천광역시 검단구 봉수대로 ****, *동 (왕길동)",,정상,0000,01,0325680303,169646.621688312    ,454161.759340844    ,인천광역시 검단구 왕길동 ***-* ,2025-11-27 17:48:28
3590000,359000004620120002,2012-03-06,,폐업,2017-12-18,,,,,,,퍼피마미,I,000,2026-05-02 22:03:09,,,폐업,0002,03,,192116.188233367    ,182986.87447647     ,광주광역시 동구 불로동 **-** ,2022-04-26 18:49:52
3590000,359000004620200003,2020-09-16,,폐업,2023-05-16,,,,0,,61411,쭌이네,I,000,2026-05-02 22:03:09,광주광역시 동구 필문대로***번길 **-** (산수동),,폐업,0002,03,,193913.465997724    ,184128.53548835     ,광주광역시 동구 산수동 ***-* ,2023-05-17 10:39:30
3590000,359000004620240001,2024-07-26,,폐업,2025-04-28,,,,0,,61411,광주해이원,I,000,2026-05-02 22:03:09,광주광역시 동구 필문대로***번길 **-** (산수동),,폐업,0002,03,,193913.465997724    ,184128.53548835     ,광주광역시 동구 산수동 ***-* ,2025-04-28 10:42:05
3620000,362000004620240001,2024-04-25,,폐업,2026-05-09,,,,0,,61026,나비야 cat,U,000,2026-06-27 03:03:03,"광주광역시 북구 양산택지소로 **, *층 (본촌동)",,폐업,0002,03,,189285.268709777    ,190623.600332672    ,광주광역시 북구 본촌동 **** ,2026-06-26 15:35:32
3630000,363000004620230001,2023-02-20,,폐업,2026-05-06,,,,0,,62232,Premium 먼치킨,I,000,2026-05-10 23:08:15,"광주광역시 광산구 하남울로 **, *층 (흑석동)",,폐업,0002,03,,181873.54100386     ,187056.683591205    ,광주광역시 광산구 흑석동 ***-* ,2026-05-06 16:00:10
3630000,363000004620230002,2023-11-13,,취소/말소/만료/정지/중지,2026-06-23,,,,0,,62451,Silver Charm cattery,U,000,2026-06-24 03:03:03,광주광역시 광산구 상무대로 ***-* (도산동),,말소,0004,04,,180457.851092251    ,181285.516428695    ,광주광역시 광산구 도산동 ****-* ,2026-06-23 17:23:31
3630000,363000004620220001,2022-09-01,,영업/정상,,,,,0,,62232,펫엔글라이더본점&로던트클럽 광주,I,000,2026-05-10 23:08:15,"광주광역시 광산구 마항길 **, *층 (하남동)",,정상,0000,01,0629525949,181487.039922966    ,187307.34685543     ,광주광역시 광산구 하남동 **** ,2024-04-30 17:00:23
3630000,363000004620260001,2026-05-11,,영업/정상,,,,,0,,62232,광주 고양이 먼치킨 분양 프리미엄 먼치킨 광주점,U,000,2026-05-19 03:03:03,"광주광역시 광산구 하남울로 **, *층 (흑석동)",,정상,0000,01,,181873.54100386     ,187056.683591205    ,광주광역시 광산구 흑석동 ***-* ,2026-05-18 09:09:33
3660000,366000004620250001,2025-07-16,,영업/정상,,,,,0,,35302,피아랑,I,000,2026-05-06 22:04:07,"대전광역시 서구 괴정로***번길 **-**, *층 (용문동)",,정상,0000,01,,235035.136940402    ,314894.422075883    ,대전광역시 서구 용문동 ***-** ,2025-07-16 10:28:40
3660000,366000004620160007,2016-04-04,,폐업,2025-12-17,,,,0,,35318,CATS,I,000,2026-05-06 22:04:07,대전광역시 서구 중반*길 ** (변동),,폐업,0002,03,,234325.336678678    ,314188.47348964     ,대전광역시 서구 변동 *-** ,2026-01-16 14:00:23
3660000,366000004620190014,2019-04-30,,폐업,2020-10-12,,,,0,,35227,언제나펫바보,I,000,2026-05-06 22:04:07,"대전광역시 서구 신갈마로 ***, *층 (갈마동)",,폐업,0002,03,,233088.038966573    ,317132.122702771    ,대전광역시 서구 갈마동 ***-* ,2022-04-28 18:10:55
3670000,367000004620230001,2023-03-14,,폐업,2024-12-23,,,,0,,34166,파라다이스펫 강아지분양 고양이분양 대전 본점,I,000,2026-05-09 22:51:42,"대전광역시 유성구 유성대로 ***, *층 (장대동)",,폐업,0002,03,,230230.22692938     ,318067.98518046     ,대전광역시 유성구 장대동 ***-* ,2024-12-23 16:26:23
3670000,367000004620140031,2014-12-01,,폐업,2024-12-23,,,,0,,34150,유성동양애견,I,000,2026-05-09 22:51:42,대전광역시 유성구 갑동로*번길 ** (갑동),,폐업,0002,03,0428225114,226267.915794195    ,317888.693192547    ,대전광역시 유성구 갑동 ***-** ,2024-12-23 16:27:15
3690000,369000004620170001,2017-03-29,,폐업,2020-02-05,,,,0,,44468,스타버드,I,000,2026-05-09 22:33:24,"울산광역시 중구 동헌길 ***, *층 (교동)",,폐업,0002,03,,410213.095038445    ,231173.18250438     ,울산광역시 중구 교동 ***-* ,2022-04-28 18:11:08
3690000,369000004620150002,2015-05-29,,폐업,2017-12-27,,,,0,,44495,우리동네 동물원,I,000,2026-05-09 22:33:24,울산광역시 중구 남외*길 ** (남외동),,폐업,0002,03,,413077.703002361    ,232169.799016592    ,울산광역시 중구 남외동 ***-** ,2022-04-28 18:11:08
3690000,369000004620220001,2022-05-17,,폐업,2025-08-31,,,,0,,44532,몽셰르,I,000,2026-05-09 22:33:24,"울산광역시 중구 젊음의거리 **, *층 (성남동)",,폐업,0002,03,,410161.228180866    ,230695.805763797    ,울산광역시 중구 성남동 ***-*** ,2025-09-08 17:36:51
3690000,369000004620190016,2019-09-10,,폐업,2022-04-01,,,,0,,44530,포유,I,000,2026-05-09 22:33:24,"울산광역시 중구 학성로 ***, *층 (옥교동)",,폐업,0002,03,,410581.021225432    ,230924.741810051    ,울산광역시 중구 옥교동 ***-** ,2022-04-28 18:11:10
3730000,373000004620200018,2020-10-30,,폐업,2025-08-11,,,,0,,45012,레스트펫,I,000,2026-05-07 22:33:17,울산광역시 울주군 서생면 연산*길 ***-***,,폐업,0002,03,0522380033,409554.735931553    ,208895.55467863     ,울산광역시 울주군 서생면 위양리 ***-* ,2025-08-11 16:41:19
3740000,374000004620230001,2023-10-25,,영업/정상,,,,,0,,16391,(주)수달앤쥬,I,L00,2026-01-13 17:19:37,"경기도 수원시 권선구 금곡로 ***, 리더스빌딩 *층 ***(일부)호 (금곡동)",,정상,0000,01,,195858.153517145    ,419228.576806355    ,경기도 수원시 권선구 금곡동 ****-* 리더스빌딩 ,2024-08-27 11:10:35
3740000,374000004620210030,2021-04-27,,폐업,2021-07-19,,,,0,,16705,냥이친구,I,000,2026-01-13 17:19:37,"경기도 수원시 영통구 청명로 **, *층 (영통동)",,폐업,0002,03,,206977.683545171    ,416821.927598122    ,경기도 수원시 영통구 영통동 ****-* *층 ,2022-04-28 18:09:42
3740000,374000004620210082,2021-12-27,,폐업,2025-01-10,,,,0,,16506,디디펫 수원강아지분양,I,000,2026-01-13 17:19:37,"경기도 수원시 영통구 센트럴파크로***번길 **, *층,지하*(일부)층 (이의동)",,폐업,0002,03,18334241,204705.380578816    ,421385.790870152    ,경기도 수원시 영통구 이의동 ****-* ,2025-01-10 15:38:19
3740000,374000004620220001,2022-05-26,,폐업,2023-07-24,,,,0,,16577,온이유는펫(onlyu는펫),I,000,2026-01-13 17:19:37,"경기도 수원시 권선구 권선로 ***, *(일부)층 (세류동)",,폐업,0002,03,,201267.582398783    ,417804.576779976    ,경기도 수원시 권선구 세류동 ***-** ,2023-07-24 17:03:19
3740000,374000004620110014,2011-12-19,,폐업,,,,,,,,PET ELDORADO,I,000,2026-01-13 17:19:37,경기도 수원시 장안구 장안로 *** (정자동),,폐업,0002,03,,199378.825262964    ,422433.163309046    ,경기도 수원시 장안구 정자동 *** ,2022-04-28 18:09:10
