개방자치단체코드,관리번호,인허가일자,인허가취소일자,영업상태명,폐업일자,휴업시작일자,휴업종료일자,재개업일자,소재지면적,소재지우편번호,도로명우편번호,사업장명,데이터갱신구분,권리주체일련번호,데이터갱신시점,도로명주소,상세영업상태명,상세영업상태코드,영업상태코드,전화번호,좌표정보(X),좌표정보(Y),지번주소,최종수정시점
3410000,341000001320150002,2015-07-21,,영업/정상,,,,,,,41940,컴패니언,I,000,2026-05-02 22:39:47,"대구광역시 중구 동덕로 *** (삼덕동*가, 진석타워 *층 ***호)",정상,0000,01,,344686.25933796     ,263958.880864104    ,대구광역시 중구 삼덕동*가 ***-* 진석타워 *층 ***호 ,2015-07-21 15:17:47
3420000,342000001320220008,2022-10-28,,폐업,2025-08-05,,,,,,41263,주식회사 신텍스헬스케어,I,000,2026-05-11 22:41:27,"대구광역시 동구 동부로 **, *,*층 (신천동)",폐업,0002,03,,345916.213446649    ,265018.028886355    ,"대구광역시 수성구 범어동 *** *,*층 ",2025-08-06 16:54:46
3420000,342000001320220004,2022-05-18,,폐업,2023-11-14,,,,,,41145,(주)이마트에브리데이 방촌동점,I,L00,2026-05-11 22:41:27,"대구광역시 동구 동촌로**길 *, 방촌동마트 (방촌동)",폐업,0002,03,0539858661,350282.049754039    ,265973.967993354    ,대구광역시 동구 방촌동 ***-* 방촌동마트 ,2023-11-14 16:21:49
3420000,342000001320200002,2020-03-04,,폐업,2022-06-15,,,,,,41238,폴리파크(미오미아 효목점),I,000,2026-05-11 22:41:26,대구광역시 동구 화랑로 *** (효목동),폐업,0002,03,,347890.19745764     ,264911.383894135    ,대구광역시 동구 효목동 ***-* ,2022-07-11 11:07:52
3420000,342000001320130001,2013-03-21,,폐업,2021-02-01,,,,258.18,,41267,대진기술정보(주),I,000,2026-05-11 22:41:26,"대구광역시 동구 국채보상로***길 **, ***동  층 ***호 (신천동, 우방푸른타운 상가)",폐업,0002,03,,345793.311978229    ,264564.232699088    ,대구광역시 동구 신천동 ***-* 우방푸른타운상가 ***동 ***호,2021-02-03 14:19:27
3420000,342000001320260001,2026-06-26,,영업/정상,,,,,,,41161,두산동물약품,I,000,2026-06-27 22:02:20,"대구광역시 동구 화랑로 ***, *층 (방촌동)",정상,0000,01,,350205.757727794    ,265450.169196728    ,대구광역시 동구 방촌동 ****-*** ,2026-06-26 14:22:05
3420000,342000001320230003,2023-11-28,,영업/정상,,,,,,,41241,주식회사 대경엠에스,I,L00,2026-05-11 22:41:27,"대구광역시 동구 화랑로 ***, *층 (효목동)",정상,0000,01,0532947370,348227.26205988     ,265137.822043098    ,대구광역시 동구 효목동 ***-** ,2023-11-28 16:21:17
3420000,342000001320230002,2023-11-09,,영업/정상,,,,,,,41183,주식회사 포파코 동구청지점,I,L00,2026-05-11 22:41:27,대구광역시 동구 동북로 *** (신암동),정상,0000,01,0537104317,347123.8597693      ,266537.581353207    ,대구광역시 동구 신암동 *** ,2023-11-09 17:01:29
3420000,342000001320230001,2023-08-17,,영업/정상,,,,,,,41106,주식회사 그린아이에스,I,L00,2026-05-11 22:41:27,"대구광역시 동구 안심로**길 **, 율하동 타임스퀘어 *층 ***호 (율하동)",정상,0000,01,,352915.098010084    ,263911.217548179    ,대구광역시 동구 율하동 **** 율하동 타임스퀘어 ,2023-08-17 09:30:02
3420000,342000001320220007,2022-08-25,,영업/정상,,,,,,,41067,인코아 글로벌,I,000,2026-05-11 22:41:27,"대구광역시 동구 이노밸리로**길 **, ***호 (각산동)",정상,0000,01,,354858.65039992     ,265550.11355051     ,대구광역시 동구 각산동 ****-* ***호,2022-08-25 15:44:34
3420000,342000001320220006,2022-05-27,,영업/정상,,,,,,,41126,워크앤런,I,000,2026-05-11 22:41:27,"대구광역시 동구 반야월북로 ***, ***호 (각산동)",정상,0000,01,,354567.84178709     ,265019.923234085    ,대구광역시 동구 각산동 ***-** ***호,2022-05-27 09:38:38
3420000,342000001320220005,2022-05-19,,영업/정상,,,,,,,41106,(주)이마트에브리데이 율하점,I,L00,2026-05-11 22:41:27,대구광역시 동구 안심로**길 **-**(율하동),정상,0000,01,0539469000,352986.591397707    ,263876.474625126    ,대구광역시 동구 율하동 **** ,2022-05-19 09:41:25
3420000,342000001320220003,2022-05-13,,휴업,,2026-02-01,2027-01-31,,,,41144,홈플러스(주)동촌점,I,L00,2026-05-11 22:41:27,"대구광역시 동구 동촌로 ***, 홈플러스 (검사동)",휴업,0001,02,0536648055,349426.805402323    ,266377.854783573    ,서울특별시 강서구 등촌동 ***-* 홈플러스 ,2026-01-29 17:50:13
3420000,342000001320220002,2022-04-14,,영업/정상,,,,,,,41125,애니랩 알파,I,000,2026-05-11 22:41:27,대구광역시 동구 반야월북로 **(율암동),정상,0000,01,,354003.244560961    ,265528.94394059     ,대구광역시 동구 율암동 ***-** ,2022-12-15 09:16:15
3420000,342000001320200001,2020-02-03,,영업/정상,,,,,,,41256,그리닉스(GREENICS),I,000,2026-05-11 22:41:26,"대구광역시 동구 동대구로 ***, 삼양사빌딩 *층 (신천동)",정상,0000,01,0537520454,346673.033086778    ,265048.996777752    ,대구광역시 동구 신천동 **-* ,2020-02-03 18:48:42
3420000,342000001320200003,2020-09-14,,영업/정상,,,,,,,41077,나뚜라동물의료기기판매,I,L00,2026-05-11 22:41:27,대구광역시 동구 반야월북로 *** (괴전동),정상,0000,01,0539650945,356611.471345368    ,265191.280265076    ,대구광역시 동구 괴전동 *** ,2020-11-04 17:51:54
3420000,342000001320220001,2022-04-08,,영업/정상,,,,,,,41084,폴리파크 반야월점,I,000,2026-05-11 22:41:27,대구광역시 동구 안심로 ***(신서동),정상,0000,01,,356060.590271566    ,264693.096375429    ,대구광역시 동구 신서동 ***-* ,2022-04-08 09:51:36
3420000,342000001320190001,2019-03-29,,영업/정상,,,,,,,41215,인투시아(INTOSIA),I,000,2026-05-11 22:41:26,대구광역시 동구 신암남로 **-* (신암동),정상,0000,01,0532177147,346573.793062116    ,265561.515922341    ,대구광역시 동구 신암동 ***-** ,2019-03-29 11:46:28
3420000,342000001320180003,2018-06-08,,영업/정상,,,,,,,41164,폴리파크 방촌점,I,000,2026-05-11 22:41:26,"대구광역시 동구 동촌로 ***, 방촌미진코아 (방촌동)",정상,0000,01,0539811544,350685.592286676    ,265654.938855712    ,대구광역시 동구 방촌동 ****-* 방촌미진코아 ,2018-06-08 11:34:46
3420000,342000001320180002,2018-06-08,,영업/정상,,,,,,,41206,폴리파크 신암점,I,000,2026-05-11 22:41:26,대구광역시 동구 아양로 **-* (신암동),정상,0000,01,0539434313,345879.43440057     ,265760.100438644    ,대구광역시 동구 신암동 ***-** ,2018-06-08 11:13:58
3420000,342000001320180001,2018-03-29,,영업/정상,,,,,,,41036,오즈메디칼,I,000,2026-05-11 22:41:26,대구광역시 동구 팔공로**길 ** (도동),정상,0000,01,0537565033,348301.667570295    ,268922.318187476    ,대구광역시 동구 도동 ***-** ,2018-03-29 16:38:12
3420000,342000001320140001,2014-01-06,,영업/정상,,,,,66.12,,41267,펫키퍼,I,000,2026-05-11 22:41:26,"대구광역시 동구 국채보상로***길 **, ***동 ***호 (신천동, 우방푸른타운상가)",정상,0000,01,0537595668,345793.311978229    ,264564.232699088    ,대구광역시 동구 신천동 ***-* 우방푸른타운상가 ***동 ***호,2014-01-06 10:47:04
3420000,342000001320120001,2012-06-14,,영업/정상,,,,,113.74,,41249,코메드,I,000,2026-05-11 22:41:26,대구광역시 동구 동부로**길 ** (신천동),정상,0000,01,,347000.037691334    ,264810.782236722    ,대구광역시 동구 신천동 ***-** ,2012-06-14 13:11:52
3430000,343000001320180002,2018-06-20,,영업/정상,,,,,,,41857,(주)포파코 광장지점,I,L00,2026-05-07 22:34:16,"대구광역시 서구 달구벌대로 ****, *층 (내당동)",정상,0000,01,0535674317,340459.095257292    ,263050.977287616    ,대구광역시 달서구 신당동 ***-* ,2025-06-05 14:12:57
3430000,343000001320180001,2018-06-08,,영업/정상,,,,,262.03,,41803,폴리파크 비산점,I,000,2026-05-07 22:34:16,"대구광역시 서구 국채보상로 ***-*, *층 (비산동)",정상,0000,01,0535234313,341937.880214128    ,264672.472143977    ,대구광역시 서구 비산동 ***-* ,2018-06-08 14:17:56
3430000,343000001320220002,2022-08-17,,영업/정상,,,,,,,41824,(주)진성메디랩,I,000,2026-05-07 22:34:17,"대구광역시 서구 국채보상로**길 *, *층 (평리동)",정상,0000,01,0535510931,340562.286174235    ,264459.243352276    ,대구광역시 서구 평리동 ****-** ,2023-06-27 10:37:39
3430000,343000001320230001,2023-06-27,,영업/정상,,,,,,,41824,수성메디칼,I,000,2026-05-07 22:34:17,"대구광역시 서구 국채보상로**길 *, 지하*층 (평리동)",정상,0000,01,,340562.286174235    ,264459.243352276    ,대구광역시 서구 평리동 ****-** ,2023-06-27 10:38:03
3430000,343000001320220001,2022-05-17,,폐업,2025-08-13,,,,,,41863,홈플러스(주)내당점,I,L00,2026-05-07 22:34:17,대구광역시 서구 달구벌대로 ****(내당동),폐업,0002,03,0535672080,341135.203416023    ,263386.395150789    ,대구광역시 서구 내당동 **-* ,2025-08-22 22:53:28
3430000,343000001320250001,2025-08-26,,영업/정상,,,,,,,41824,케어메디텍,I,000,2026-05-07 22:34:17,"대구광역시 서구 국채보상로**길 *, B*호 (평리동)",정상,0000,01,,340562.286174235    ,264459.243352276    ,대구광역시 서구 평리동 ****-** B*호,2025-08-26 13:30:10
3430000,343000001320260001,2026-05-14,,영업/정상,,,,,,,41758,주식회사 대창,I,L00,2026-05-15 22:02:20,대구광역시 서구 문화로**길 ** (이현동),정상,0000,01,,339383.270901301    ,265132.980630499    ,대구광역시 서구 이현동 **-** ,2026-05-14 09:09:32
3430000,343000001320130001,2013-11-27,,폐업,2019-01-09,,,,,,41716,다우종합동물병원,I,000,2026-05-07 22:34:16,대구광역시 서구 팔달로 *** (원대동*가),폐업,0002,03,0533577580,342037.156016794    ,266425.25019424     ,대구광역시 서구 원대동*가 ****-* ,2019-01-09 10:54:14
3430000,343000001320240001,2024-06-04,,영업/정상,,,,,,,41824,폴리파크 평리점,I,000,2026-05-07 22:34:17,대구광역시 서구 국채보상로 *** (평리동),정상,0000,01,0537930279,340450.143241857    ,264469.019641653    ,대구광역시 서구 평리동 ****-* ,2024-06-04 16:22:32
3440000,344000001320220001,2022-05-20,,영업/정상,,,,,,,42485,홈플러스 남대구점,I,L00,2026-05-04 22:38:44,"대구광역시 남구 대명로 ***, 홈플러스 남대구점 (대명동)",정상,0000,01,0536598000,341799.016824881    ,261012.250978533    ,서울특별시 강서구 등촌동 ***-* 홈플러스 남대구점 ,2024-02-22 10:35:23
3440000,344000001320250001,2025-04-15,,영업/정상,,,,,201,,42488,드림메디칼,I,000,2026-05-04 22:38:44,"대구광역시 남구 현충로**길 **, *층 (대명동)",정상,0000,01,07086913791,342522.676410129    ,260942.067900773    ,대구광역시 남구 대명동 ***-** ,2025-04-15 15:16:19
3440000,344000001320250002,2025-05-16,,영업/정상,,,,,40,,42490,(주)서원아이엔,I,L00,2026-05-04 22:38:44,"대구광역시 남구 현충로*길 ***-*, *층 (대명동)",정상,0000,01,,342117.290085808    ,260474.895076468    ,대구광역시 남구 대명동 ***-** ,2025-05-16 16:56:37
3440000,344000001320260001,2026-03-05,,영업/정상,,,,,30,,42499,예원아이엔티,I,000,2026-05-04 22:38:44,대구광역시 남구 골안길 ***-* (대명동),정상,0000,01,,341141.788382193    ,260421.416383881    ,대구광역시 남구 대명동 ****-* ,2026-03-05 09:23:16
3440000,344000001320120001,2012-10-16,,폐업,2022-05-03,,,,996.42,,42465,주식회사 제이원상사,I,L00,2026-05-04 22:38:44,대구광역시 남구 현충로 *** (대명동),폐업,0002,03,,342647.265074306    ,261433.316797314    ,대구광역시 남구 대명동 ****-* 앞산클래식명가 ***호,2022-05-03 13:09:37
3440000,344000001320180001,2018-05-29,,폐업,2022-04-13,,,,,,42448,삼아유통,I,000,2026-05-04 22:38:44,대구광역시 남구 대명로 ***-* (대명동),폐업,0002,03,0536262036,343220.239904392    ,261466.283932696    ,대구광역시 남구 대명동 ***-* ,2022-04-13 14:14:22
3440000,344000001320180002,2018-06-07,,폐업,2021-09-01,,,,441.2,,42405,(주)포파코 두류지점,I,L00,2026-05-04 22:38:44,대구광역시 남구 성당로 *** (대명동),폐업,0002,03,0536262605,342148.918219149    ,262782.01184369     ,대구광역시 남구 대명동 ****-** ,2021-09-01 10:24:14
3440000,344000001320180003,2018-06-07,,폐업,2021-09-01,,,,441.2,,42405,주식회사 포파코,I,L00,2026-05-04 22:38:44,대구광역시 남구 성당로 *** (대명동),폐업,0002,03,0536262605,342148.918219149    ,262782.01184369     ,대구광역시 남구 대명동 ****-** ,2021-09-01 10:23:25
3440000,344000001320210001,2021-12-20,,폐업,2022-11-11,,,,89.1,,42446,헤이펫,I,000,2026-05-04 22:38:44,"대구광역시 남구 이천로*길 **-*, *층 (봉덕동)",폐업,0002,03,,344242.922992109    ,261578.639341556    ,대구광역시 남구 봉덕동 ***-** ,2022-11-11 15:57:40
3450000,345000001320230004,2023-10-05,,취소/말소/만료/정지/중지,2023-10-05,,,,,,41516,주식회사 준바이오텍,I,L00,2026-05-07 22:35:21,대구광역시 북구 유통단지로*길 ***-* (산격동),말소,0004,04,0533840152,345972.277012198    ,268635.935594294    ,대구광역시 북구 산격동 **** ,2024-01-16 14:05:58
3450000,345000001320260001,2026-04-09,,영업/정상,,,,,,,41422,동우메디칼,I,000,2026-05-07 22:35:21,"대구광역시 북구 동암로**길 **, *층 (동천동)",정상,0000,01,0539515199,340340.037075623    ,272526.511063188    ,대구광역시 북구 동천동 ***-* ,2026-04-09 09:00:47
3450000,345000001320170001,2017-11-08,,영업/정상,,,,,1127.63,,41518,제이 앤 제이 사이언스,I,000,2026-05-07 22:35:20,"대구광역시 북구 유통단지로 **, *동 *층 **호 (산격동)",정상,0000,01,0533812285,344912.358902194    ,268253.830252935    ,대구광역시 북구 산격동 **** 유통단지산업용재관 *동 **호,2017-11-08 16:54:39
3450000,345000001320170002,2017-12-21,,영업/정상,,,,,75,,41477,코메드,I,000,2026-05-07 22:35:20,"대구광역시 북구 서변로 **, *층 (서변동)",정상,0000,01,0537442825,344026.656982431    ,270352.090359897    ,대구광역시 북구 서변동 ****-* *층 ,2021-03-25 09:10:45
3450000,345000001320180001,2018-02-26,,영업/정상,,,,,48,,41499,주식회사 라이브텍,I,L00,2026-05-07 22:35:20,"대구광역시 북구 팔달북로*길 *, *층 (노원동*가)",정상,0000,01,0533561117,341094.574633931    ,266771.823922209    ,대구광역시 북구 노원동*가 *** ,2018-02-26 09:02:47
3450000,345000001320180002,2018-06-14,,영업/정상,,,,,,,41562,폴리파크 복현점,I,000,2026-05-07 22:35:20,대구광역시 북구 대학로 *** (복현동),정상,0000,01,,345660.992342365    ,267409.574785194    ,대구광역시 북구 복현동 ***-* ,2018-06-14 17:31:11
3450000,345000001320180003,2018-06-14,,영업/정상,,,,,,,41461,폴리파크 칠곡점,I,000,2026-05-07 22:35:20,대구광역시 북구 칠곡중앙대로 *** (태전동),정상,0000,01,0533244313,339628.760657925    ,270836.56470119     ,대구광역시 북구 태전동 ****-* ,2018-06-14 17:38:23
3450000,345000001320180004,2018-06-14,,영업/정상,,,,,,,41578,주식회사 포파코 침산지점,I,L00,2026-05-07 22:35:20,대구광역시 북구 중앙대로 *** (침산동),정상,0000,01,0532554317,344198.297602786    ,266008.335728123    ,대구광역시 북구 침산동 ***-** ,2018-06-14 17:41:17
3450000,345000001320180005,2018-06-14,,영업/정상,,,,,,,41552,코리아메디 주식회사,I,L00,2026-05-07 22:35:20,대구광역시 북구 오봉로 ** (노원동*가),정상,0000,01,,342362.442020484    ,266778.003770867    ,대구광역시 북구 노원동*가 ***-* ,2018-06-14 17:43:52
3450000,345000001320180006,2018-08-16,,영업/정상,,,,,,,41516,주식회사 준바이오텍,I,L00,2026-05-07 22:35:20,대구광역시 북구 유통단지로*길 ***-* (산격동),정상,0000,01,0533840152,345972.277012198    ,268635.935594294    ,대구광역시 북구 산격동 **** ,2024-01-16 13:34:07
3450000,345000001320180007,2018-10-22,,영업/정상,,,,,,,41515,대명과학상사,I,000,2026-05-07 22:35:20,대구광역시 북구 유통단지로*길 ***-* (산격동),정상,0000,01,,345870.989303289    ,268737.493191492    ,대구광역시 북구 산격동 **** ,2018-10-22 17:49:52
3450000,345000001320190001,2019-06-05,,영업/정상,,,,,,,41516,주식회사랩가이드,I,000,2026-05-07 22:35:20,"대구광역시 북구 유통단지로**길 **, 고흥빌딩 *층 (산격동)",정상,0000,01,0532924574,345944.042951757    ,268573.519630544    ,대구광역시 북구 산격동 **** ,2019-06-05 10:20:54
3450000,345000001320190002,2019-08-30,,영업/정상,,,,,,,41520,아이엠바이오,I,000,2026-05-07 22:35:20,"대구광역시 북구 대불서길 **, *층 (산격동)",정상,0000,01,0532477020,345686.768968634    ,267902.748868354    ,대구광역시 북구 산격동 ***-** ,2019-08-30 09:31:14
3450000,345000001320190003,2019-11-12,,영업/정상,,,,,,,41516,대구랩서비스,I,000,2026-05-07 22:35:20,대구광역시 북구 유통단지로*길 ***-* (산격동),정상,0000,01,0533838822,345947.42674315     ,268678.066447784    ,대구광역시 북구 산격동 **** ,2019-11-12 09:32:51
3450000,345000001320190004,2019-11-29,,영업/정상,,,,,,,41522,성창과학상사,I,000,2026-05-07 22:35:20,대구광역시 북구 복현로**길 ** (복현동),정상,0000,01,0533824897,346246.80582523     ,268375.212246841    ,대구광역시 북구 복현동 **-* ,2019-11-29 11:37:55
3450000,345000001320200002,2020-01-13,,영업/정상,,,,,,,41536,지디랩,I,000,2026-05-07 22:35:20,대구광역시 북구 산격로**길 * (산격동),정상,0000,01,0533820316,344910.447351631    ,267358.565536736    ,대구광역시 북구 산격동 ****-* ,2020-01-13 09:03:15
3450000,345000001320250002,2025-03-25,,영업/정상,,,,,,,41515,뉴힐바이오텍,I,000,2026-05-07 22:35:21,대구광역시 북구 유통단지로*길 ***-* (산격동),정상,0000,01,0533832335,345870.989303289    ,268737.493191492    ,대구광역시 북구 산격동 **** ,2025-03-25 11:43:08
3450000,345000001320250003,2025-05-22,,영업/정상,,,,,,,41536,이윤현,I,000,2026-05-07 22:35:21,대구광역시 북구 산격로**길 ** (산격동),정상,0000,01,,345123.451171545    ,267264.772283939    ,대구광역시 북구 산격동 ****-** ,2025-05-22 20:00:33
3450000,345000001320200003,2020-04-20,,영업/정상,,,,,,,41416,폴리파크 학정점,I,000,2026-05-07 22:35:20,대구광역시 북구 학정로 *** (학정동),정상,0000,01,0533251550,341143.032667166    ,273217.030061446    ,대구광역시 북구 학정동 ***-* ,2020-04-20 10:35:10
3450000,345000001320200004,2020-09-01,,영업/정상,,,,,,,41505,대덕과학,I,000,2026-05-07 22:35:20,"대구광역시 북구 유통단지로 **, 전자상가 *동 *층 ***호 (산격동)",정상,0000,01,0533844758,344879.421493561    ,268476.874902975    ,대구광역시 북구 산격동 **** 전자상가 *동 *층 ***호 ,2020-09-01 09:09:53
3450000,345000001320210001,2021-03-08,,영업/정상,,,,,,,41504,홍인사이언스,I,000,2026-05-07 22:35:20,"대구광역시 북구 유통단지로 ***, 복합건축자재관 ***호 (산격동)",정상,0000,01,0533839661,345575.460989658    ,268870.659507124    ,대구광역시 북구 산격동 **** ,2021-03-08 10:47:52
3450000,345000001320210002,2021-03-18,,영업/정상,,,,,,,41517,아이디 사이언스,I,000,2026-05-07 22:35:21,대구광역시 북구 대불서길 **-* (산격동),정상,0000,01,0537634010,345482.861502737    ,268236.463298053    ,대구광역시 북구 산격동 *** ,2021-03-18 15:15:11
3450000,345000001320210003,2021-07-27,,영업/정상,,,,,,,41519,영우사이언스,I,000,2026-05-07 22:35:21,"대구광역시 북구 동북로 ***, 소프트웨어벤처타워 ****호 (산격동)",정상,0000,01,07078253636,345000.80458905     ,268051.856327351    ,대구광역시 북구 산격동 ***-* ,2021-07-27 16:20:11
3450000,345000001320220001,2022-04-01,,취소/말소/만료/정지/중지,,,,,,,41504,홍인사이언스,I,000,2026-05-07 22:35:21,"대구광역시 북구 유통단지로 ***, 건축자재관  *층 *호 (산격동)",말소,0004,04,0533839661,345575.460989658    ,268870.659507124    ,대구광역시 북구 산격동 **** 건축자재관 *층 *호 ,2022-04-01 17:09:11
3450000,345000001320220002,2022-04-01,,영업/정상,,,,,,,41518,랩컴퍼니,I,000,2026-05-07 22:35:21,"대구광역시 북구 유통단지로 **, 유통단지산업용재관 **동 *층 **호 (산격동)",정상,0000,01,0532642201,344912.358902194    ,268253.830252935    ,대구광역시 북구 산격동 **** 유통단지산업용재관 ,2025-05-09 11:35:58
3450000,345000001320220003,2022-04-21,,영업/정상,,,,,,,41516,국제티에스과학,I,000,2026-05-07 22:35:21,대구광역시 북구 유통단지로**길 **(산격동),정상,0000,01,0533830551,345898.82833751     ,268649.816647732    ,대구광역시 북구 산격동 **** ,2022-04-21 11:06:25
3450000,345000001320220004,2022-05-23,,영업/정상,,,,,,,41422,홈플러스(주) 칠곡점,I,L00,2026-05-07 22:35:21,"대구광역시 북구 동암로**길 *, 칠곡홈플러스 (동천동)",정상,0000,01,0536078000,340320.722709596    ,272735.675659876    ,대구광역시 북구 동천동 *** 칠곡홈플러스 ,2024-02-23 10:03:53
3450000,345000001320220005,2022-06-15,,영업/정상,,,,,,,41515,랩올,I,000,2026-05-07 22:35:21,대구광역시 북구 유통단지로*길 ***-*(산격동),정상,0000,01,0533826070,345870.989303289    ,268737.493191492    ,대구광역시 북구 산격동 **** ,2022-06-15 14:07:28
3450000,345000001320220006,2022-07-29,,영업/정상,,,,,,,41516,(주)대한과학대구경북지사,I,L00,2026-05-07 22:35:21,"대구광역시 북구 유통단지로*길 ***-*, *층 (산격동)",정상,0000,01,0533818445,345908.405581631    ,268674.140817846    ,대구광역시 북구 산격동 **** *층 ,2022-07-29 10:20:19
3450000,345000001320220007,2022-07-29,,영업/정상,,,,,,,41513,주식회사 이지랩,I,L00,2026-05-07 22:35:21,"대구광역시 북구 검단로 ***, ***동 *층 ***호 (검단동)",정상,0000,01,,346306.145630637    ,268913.137449925    ,대구광역시 북구 검단동 ***-* ***동 *층 ***호 ,2022-07-29 10:23:55
3450000,345000001320220008,2022-09-26,,영업/정상,,,,,,,41418,퍼펙트바이트,I,000,2026-05-07 22:35:21,"대구광역시 북구 구리로 ***, ***동 ***호 (국우동, 칠곡현대아파트)",정상,0000,01,07076011068,342336.414226814    ,273097.828373072    ,대구광역시 북구 국우동 ****-* 칠곡현대아파트 ***동 ***호,2022-09-26 09:47:09
3450000,345000001320230001,2023-02-21,,영업/정상,,,,,269,,41540,협진약품,I,000,2026-05-07 22:35:21,"대구광역시 북구 연암로 **-*, *층 (산격동)",정상,0000,01,,343959.531589326    ,266991.315806622    ,대구광역시 달서구 유천동 *** ,2023-04-14 10:05:33
3450000,345000001320230002,2023-09-20,,영업/정상,,,,,,,41549,(주)메디너스코리아,I,L00,2026-05-07 22:35:21,대구광역시 북구 침산로 ***-* (침산동),정상,0000,01,,343512.646243623    ,266932.505111341    ,대구광역시 북구 침산동 ***-** ,2023-09-20 15:21:03
3450000,345000001320230003,2023-09-20,,영업/정상,,,,,,,41549,(주)메디너스코리아,I,L00,2026-05-07 22:35:21,대구광역시 북구 침산로 ***-* (침산동),정상,0000,01,,343512.646243623    ,266932.505111341    ,대구광역시 북구 침산동 ***-** ,2023-09-20 16:18:10
3450000,345000001320230005,2023-11-06,,영업/정상,,,,,,,41515,대일바이오사이언스,I,000,2026-05-07 22:35:21,대구광역시 북구 유통단지로*길 ***-* (산격동),정상,0000,01,,345870.989303289    ,268737.493191492    ,대구광역시 북구 산격동 **** ,2023-11-06 15:32:02
3450000,345000001320230006,2023-11-29,,영업/정상,,,,,,,41549,(주)아이비전네트웍스,I,L00,2026-05-07 22:35:21,"대구광역시 북구 성북로**길 **, *층 (침산동)",정상,0000,01,,343559.639785924    ,267467.256114492    ,대구광역시 북구 침산동 ***-* ,2023-11-29 15:40:32
3450000,345000001320230007,2023-12-18,,영업/정상,,,,,66,,41513,주식회사이지랩,I,000,2026-05-07 22:35:21,"대구광역시 북구 검단로 ***, ***동 *층 ***호 (검단동)",정상,0000,01,,346306.145630637    ,268913.137449925    ,대구광역시 북구 검단동 ***-* ,2023-12-18 09:57:32
3450000,345000001320240001,2024-02-23,,영업/정상,,,,,,,41422,홈플러스(주)칠곡점,I,L00,2026-05-07 22:35:21,"대구광역시 북구 동암로**길 *, 칠곡홈플러스 (동천동)",정상,0000,01,0536078121,340320.722709596    ,272735.675659876    ,대구광역시 북구 동천동 *** 칠곡홈플러스 ,2024-02-23 10:57:10
3450000,345000001320240002,2024-06-19,,영업/정상,,,,,,,41504,가온테크,I,000,2026-05-07 22:35:21,"대구광역시 북구 유통단지로 ***, *층 **호 (산격동)",정상,0000,01,0537218088,345575.460989658    ,268870.659507124    ,대구광역시 북구 산격동 **** **호,2024-06-19 15:03:44
3450000,345000001320250001,2025-01-23,,영업/정상,,,,,,,41529,(주)한주약품,I,L00,2026-05-07 22:35:21,"대구광역시 북구 동북로 ***, *층 (복현동)",정상,0000,01,0536286550,346361.653327015    ,267069.785730797    ,대구광역시 북구 복현동 ***-** ,2025-01-23 15:14:36
3450000,345000001320200001,2020-01-02,,폐업,2021-02-10,,,,,,41457,에이치엔에스(H&amp;S),I,000,2026-05-07 22:35:20,대구광역시 북구 칠곡중앙대로 *** (태전동),폐업,0002,03,,339514.103486064    ,270241.487522723    ,대구광역시 북구 태전동 ***-* ,2021-02-10 16:04:02
3450000,345000001320160001,2016-03-23,,영업/정상,,,,,49,,41518,주식회사 광림,I,L00,2026-05-07 22:35:20,"대구광역시 북구 유통단지로 **, *동 *호 (산격동, 유통단지산업용재관)",정상,0000,01,0536045640,344912.358902194    ,268253.830252935    ,대구광역시 북구 산격동 **** 유통단지산업용재관 *동 *호,2022-10-27 10:30:23
3460000,346000001320180005,2018-06-05,,영업/정상,,,,,,,42169,(주)포파크 두산지점,I,L00,2026-05-08 22:38:40,대구광역시 수성구 청수로 *** (두산동),정상,0000,01,0537674317,346333.703805192    ,261178.396103989    ,대구광역시 수성구 두산동 **-* ,2018-06-05 16:50:58
3460000,346000001320230002,2023-05-17,,폐업,2024-08-01,,,,,,42036,폴리파크 만촌점,I,000,2026-05-08 22:38:42,"대구광역시 수성구 화랑로 ***, *층 (만촌동)",폐업,0002,03,,348196.855234177    ,265060.604836049    ,대구광역시 수성구 만촌동 ****-* *층 ,2024-08-01 14:07:22
3460000,346000001320180007,2018-06-11,,영업/정상,,,,,,,42223,폴리파크 파동점,I,000,2026-05-08 22:38:41,대구광역시 수성구 파동로 *** (파동),정상,0000,01,0537675657,345439.046806575    ,259460.119324605    ,대구광역시 수성구 파동 **-* ,2018-06-11 10:54:16
3460000,346000001320180008,2018-06-11,,영업/정상,,,,,,,42007,폴리파크 수성교점,I,000,2026-05-08 22:38:41,대구광역시 수성구 달구벌대로 ****-* (수성동*가),정상,0000,01,0537520907,345644.175864202    ,263421.544399674    ,대구광역시 수성구 수성동*가 ****-** ,2018-06-11 11:04:14
3460000,346000001320190001,2019-03-04,,영업/정상,,,,,,,42261,바이오엔,I,000,2026-05-08 22:38:42,"대구광역시 수성구 천을로 **, ***동 ***호 (시지동, 시지미래하이츠)",정상,0000,01,,353019.137710448    ,261926.16291801     ,대구광역시 수성구 시지동 ***-* 시지미래하이츠 ***동 ***호,2019-03-18 17:30:24
